Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Line  Start,Packaging Line Finish,Packaging  Final Check Date,BRR Start Date,BRR End Date,QA Release Date,Product,Batch Status,PO Create to PO Release,PO Release to Pkg Start,Pkg Start to Pkg Finish,Pkg Finish to Pkg Final Check,Pkg Final Check to BRR Begin,BRR Begin To BRR Finish,BRR Finish to QP Release,FG E2E,Check
10168720B3013H27,3081712,ZSP1,10168720,ROACTEM 400MG/20ML 1VIAL IV AT,25-Nov-16,B3013H27,22-Dec-16,28-Dec-16,28-Dec-16,29-Dec-16,3-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,7,27,6,0,1,5,6,1,46,TRUE
10168733B3013H26,3081713,ZSP1,10168733,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,25-Nov-16,B3013H26,22-Dec-16,28-Dec-16,28-Dec-16,28-Dec-16,5-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,7,27,6,0,0,8,4,1,46,TRUE
10142054H0856H02,3083684,ZSP1,10142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,16-Dec-16,H0856H02,21-Dec-16,28-Dec-16,28-Dec-16,28-Dec-16,30-Dec-16,4-Jan-17,9-Jan-17,RECORMON ,7,5,7,0,0,2,5,5,24,TRUE
10110637H0856H01,3083685,ZSP1,10110637,RECORMON 2000IU/.3ML 6 ASRG FE,16-Dec-16,H0856H01,20-Dec-16,27-Dec-16,28-Dec-16,28-Dec-16,30-Dec-16,3-Jan-17,4-Jan-17,RECORMON ,7,4,7,1,0,2,4,1,19,TRUE
10167313B2003H03,3083878,ZSP1,10167313,NEORECOR 3000IU/0.3ML 6ASRG FR,21-Dec-16,B2003H03,22-Dec-16,28-Dec-16,28-Dec-16,29-Dec-16,30-Dec-16,4-Jan-17,5-Jan-17,NEORECOR ,7,1,6,0,1,1,5,1,15,TRUE
10167313B2002H08U1,6001570,ZSR1,10167313,NEORECOR 3000IU/0.3ML 6ASRG FR,12-Dec-16,B2002H08U1,22-Dec-16,28-Dec-16,28-Dec-16,29-Dec-16,2-Jan-17,9-Jan-17,10-Jan-17,NEORECOR ,7,10,6,0,1,4,7,1,29,TRUE
10095665H0550H15,3081458,ZSP1,10095665,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,25-Nov-16,H0550H15,19-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,2-Jan-17,3-Jan-17,4-Jan-17,MIRCERA ,7,24,10,0,0,4,1,1,40,TRUE
10095641H0550H09,3081460,ZSP1,10095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,25-Nov-16,H0550H09,8-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,30-Dec-16,4-Jan-17,9-Jan-17,MIRCERA ,7,13,21,0,0,1,5,5,45,TRUE
10095670H0550H14,3081462,ZSP1,10095670,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,25-Nov-16,H0550H14,19-Dec-16,28-Dec-16,29-Dec-16,29-Dec-16,2-Jan-17,4-Jan-17,9-Jan-17,MIRCERA ,7,24,9,1,0,4,2,5,45,TRUE
10095667H0550H16,3081464,ZSP1,10095667,MIRCERA 250MCG/.3ML 1 ASRG ES-PT,25-Nov-16,H0550H16,19-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,3-Jan-17,9-Jan-17,10-Jan-17,MIRCERA ,7,24,10,0,0,5,6,1,46,TRUE
10107353H0550H11,3081481,ZSP1,10107353,MIRCERA 120MCG/.3ML 1 ASRG FE-36,25-Nov-16,H0550H11,20-Dec-16,29-Dec-16,29-Dec-16,30-Dec-16,4-Jan-17,10-Jan-17,11-Jan-17,MIRCERA ,7,25,9,0,1,5,6,1,47,TRUE
10110637H0857H02,3081499,ZSP1,10110637,RECORMON 2000IU/.3ML 6 ASRG FE,25-Nov-16,H0857H02,14-Dec-16,29-Dec-16,30-Dec-16,30-Dec-16,2-Jan-17,9-Jan-17,10-Jan-17,RECORMON ,7,19,15,1,0,3,7,1,46,TRUE
10110627H0857H06,3081503,ZSP1,10110627,RECORMON 2000IU/.3ML 6 ASRG ZA,25-Nov-16,H0857H06,15-Dec-16,30-Dec-16,30-Dec-16,30-Dec-16,3-Jan-17,4-Jan-17,9-Jan-17,RECORMON ,7,20,15,0,0,4,1,5,45,TRUE
10112467H0550H10,3081512,ZSP1,10112467,MIRCERA 120MCG/.3ML 1 ASRG DK-NO-IS,25-Nov-16,H0550H10,19-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,3-Jan-17,5-Jan-17,9-Jan-17,MIRCERA ,7,24,10,0,0,5,2,4,45,TRUE
10112468H0555H24,3081513,ZSP1,10112468,MIRCERA 150MCG/.3ML 1 ASRG DK-NO-IS,25-Nov-16,H0555H24,19-Dec-16,29-Dec-16,29-Dec-16,30-Dec-16,2-Jan-17,4-Jan-17,9-Jan-17,MIRCERA ,7,24,10,0,1,3,2,5,45,TRUE
10132790H0857H03,3081546,ZSP1,10132790,RECORMON 2000IU/0.3ML 6ASRG FA,25-Nov-16,H0857H03,14-Dec-16,30-Dec-16,30-Dec-16,2-Jan-17,9-Jan-17,9-Jan-17,10-Jan-17,RECORMON ,7,19,16,0,3,7,0,1,46,TRUE
10167299B2010H03,3081564,ZSP1,10167299,NEORECOR 2000IU/0.3ML 6ASRG ELL,25-Nov-16,B2010H03,21-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,4-Jan-17,10-Jan-17,11-Jan-17,NEORECOR ,7,26,8,0,0,6,6,1,47,TRUE
10167305B2010H02,3081567,ZSP1,10167305,NEORECOR 2000IU/0.3ML 6ASRG RO-BG-PL,25-Nov-16,B2010H02,15-Dec-16,29-Dec-16,29-Dec-16,29-Dec-16,4-Jan-17,10-Jan-17,11-Jan-17,NEORECOR ,7,20,14,0,0,6,6,1,47,TRUE
10168725B3013H23,3081615,ZSP1,10168725,ROACTEM 400MG/20ML 1VIAL IV DK-NO-IS,25-Nov-16,B3013H23,19-Dec-16,29-Dec-16,29-Dec-16,30-Dec-16,3-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,7,24,10,0,1,4,6,1,46,TRUE
10168738B3013H28,3081624,ZSP1,10168738,ROACTEM 400MG/20ML 1VIAL IV NL,25-Nov-16,B3013H28,22-Dec-16,29-Dec-16,29-Dec-16,30-Dec-16,5-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,7,27,7,0,1,6,4,1,46,TRUE
10168700B2060H04,3081715,ZSP1,10168700,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,25-Nov-16,B2060H04,22-Dec-16,29-Dec-16,29-Dec-16,2-Jan-17,3-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,2,27,7,0,4,1,7,1,47,TRUE
10110655H0857H07,3081520,ZSP1,10110655,RECORMON 2000IU/0.3ML 6ASRG VN,25-Nov-16,H0857H07,15-Dec-16,30-Dec-16,2-Jan-17,2-Jan-17,5-Jan-17,9-Jan-17,10-Jan-17,RECORMON ,7,20,15,3,0,3,4,1,46,TRUE
10149881H0855H10,3081551,ZSP1,10149881,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,25-Nov-16,H0855H10,15-Dec-16,2-Jan-17,2-Jan-17,2-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,RECORMON ,7,20,18,0,0,7,1,1,47,TRUE
10161797H0556H03,3081555,ZSP1,10161797,MIRCERA 150MCG/0.3ML 1ASRG US-WDY,25-Nov-16,H0556H03,20-Dec-16,29-Dec-16,3-Jan-17,3-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,MIRCERA ,2,25,9,5,0,7,1,1,48,TRUE
10168698B2060H03,3081714,ZSP1,10168698,ROACTEM 200MG/10ML 1VIAL IV ES,25-Nov-16,B2060H03,19-Dec-16,29-Dec-16,30-Dec-16,2-Jan-17,9-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,2,24,10,1,3,7,0,1,46,TRUE
10168698B1028H01,3081954,ZSP1,10168698,ROACTEM 200MG/10ML 1VIAL IV ES,26-Nov-16,B1028H01,23-Dec-16,30-Dec-16,30-Dec-16,2-Jan-17,4-Jan-17,9-Jan-17,10-Jan-17,ROACTEM ,2,27,7,0,3,2,5,1,45,TRUE
10110644H0857H09,3083126,ZSP1,10110644,RECORMON 2000IU/.3ML 6 ASRG CIS,1-Dec-16,H0857H09,21-Dec-16,30-Dec-16,30-Dec-16,2-Jan-17,4-Jan-17,9-Jan-17,10-Jan-17,RECORMON ,7,20,9,0,3,2,5,1,40,TRUE
10168744B3012H01,3080840,ZSP1,10168744,ROACTEM 80MG/4ML 1VIAL IV BG,27-Oct-16,B3012H01,23-Dec-16,2-Jan-17,2-Jan-17,10-Jan-17,10-Jan-17,18-Jan-17,18-Jan-17,ROACTEM ,7,57,10,0,8,0,8,0,83,TRUE
10109009H6223H09,3081500,ZSP1,10109009,NEORECOR 5000IU/.3ML 6 ASRG ELL,25-Nov-16,H6223H09,30-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,11-Jan-17,12-Jan-17,NEORECOR ,7,35,4,0,0,6,2,1,48,TRUE
10167331B2002H07,3081557,ZSP1,10167331,NEORECOR 5000IU/0.3ML 6ASRG ES-PT,25-Nov-16,B2002H07,20-Dec-16,2-Jan-17,2-Jan-17,3-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,NEORECOR ,7,25,13,0,1,6,1,1,47,TRUE
10161796H0586H02,3081562,ZSP1,10161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,25-Nov-16,H0586H02,27-Dec-16,3-Jan-17,5-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,13-Jan-17,MIRCERA ,2,32,7,2,5,1,1,1,49,TRUE
10167332B2002H09,3081570,ZSP1,10167332,NEORECOR 5000IU/0.3ML 6ASRG FR,25-Nov-16,B2002H09,20-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,17-Jan-17,17-Jan-17,NEORECOR ,7,25,14,0,0,6,8,0,53,TRUE
10167333B2002H08,3081571,ZSP1,10167333,NEORECOR 5000IU/0.3ML 6ASRG GB-IE-GRCY,25-Nov-16,B2002H08,20-Dec-16,2-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,12-Jan-17,13-Jan-17,NEORECOR ,7,25,13,1,0,6,3,1,49,TRUE
10169936B3008H20,3081640,ZSP1,10169936,ROACTEM 200MG/10ML 1VIAL IV HU,25-Nov-16,B3008H20,23-Dec-16,2-Jan-17,2-Jan-17,2-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,28,10,0,0,7,1,1,47,TRUE
10168701B3008H18,3081716,ZSP1,10168701,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,25-Nov-16,B3008H18,22-Dec-16,30-Dec-16,2-Jan-17,2-Jan-17,4-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,27,8,3,0,2,6,1,47,TRUE
10168712B3008H19,3081717,ZSP1,10168712,ROACTEM 200MG/10ML 1VIAL IV SK,25-Nov-16,B3008H19,23-Dec-16,2-Jan-17,2-Jan-17,2-Jan-17,3-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,28,10,0,0,1,7,1,47,TRUE
10168754B3010H23,3083500,ZSP1,10168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,7-Dec-16,B3010H23,23-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,16,11,0,0,6,1,1,35,TRUE
10168753B3010H21,3083532,ZSP1,10168753,ROACTEM 80MG/4ML 1VIAL IV FR-CLINCHU,9-Dec-16,B3010H21,19-Dec-16,2-Jan-17,2-Jan-17,3-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,10,14,0,1,6,1,1,33,TRUE
10110686H0662H09,3083703,ZSP1,10110686,RECORMON 5000IU/.3ML 6 ASRG FE,16-Dec-16,H0662H09,20-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,RECORMON ,7,4,14,0,0,6,1,1,26,TRUE
10110678H0663H05,3081509,ZSP1,10110678,NEORECOR 5000IU/0.3ML 6ASRG AU-NZ,25-Nov-16,H0663H05,20-Dec-16,4-Jan-17,4-Jan-17,4-Jan-17,9-Jan-17,11-Jan-17,12-Jan-17,NEORECOR ,7,25,15,0,0,5,2,1,48,TRUE
10110686H0663H04,3081525,ZSP1,10110686,RECORMON 5000IU/.3ML 6 ASRG FE,25-Nov-16,H0663H04,20-Dec-16,3-Jan-17,4-Jan-17,4-Jan-17,9-Jan-17,16-Jan-17,16-Jan-17,RECORMON ,7,25,14,1,0,5,7,0,52,TRUE
10140266H0663H06,3081548,ZSP1,10140266,RECORMON 5000IU/0.3ML 6ASRG PE,25-Nov-16,H0663H06,20-Dec-16,4-Jan-17,4-Jan-17,4-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,RECORMON ,7,25,15,0,0,6,1,1,48,TRUE
10167343B2003H08,3081558,ZSP1,10167343,NEORECOR 4000IU/0.3ML 6ASRG ES-PT,25-Nov-16,B2003H08,27-Dec-16,4-Jan-17,4-Jan-17,4-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,NEORECOR ,7,32,8,0,0,5,1,1,47,TRUE
10169322H0663H07,3081572,ZSP1,10169322,RECORMON 5000IU/.3ML 6 ASRG PK,25-Nov-16,H0663H07,22-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,4-Jan-17,10-Jan-17,11-Jan-17,RECORMON ,7,27,12,0,0,1,6,1,47,TRUE
10168767B3010H22,3081628,ZSP1,10168767,ROACTEM 80MG/4ML 1VIAL IV HR,25-Nov-16,B3010H22,23-Dec-16,3-Jan-17,3-Jan-17,4-Jan-17,9-Jan-17,11-Jan-17,12-Jan-17,ROACTEM ,7,28,11,0,1,5,2,1,48,TRUE
10168757B3010H26,3081718,ZSP1,10168757,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,25-Nov-16,B3010H26,23-Dec-16,3-Jan-17,3-Jan-17,3-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,28,11,0,0,6,1,1,47,TRUE
10168750B3010H20,3081953,ZSP1,10168750,ROACTEM 80MG/4ML 1VIAL IV ES,26-Nov-16,B3010H20,19-Dec-16,3-Jan-17,3-Jan-17,4-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,23,15,0,1,5,1,1,46,TRUE
10168741B3010H24,3082771,ZSP1,10168741,ROACTEM 80MG/4ML 1VIAL IV AT,28-Nov-16,B3010H24,23-Dec-16,3-Jan-17,3-Jan-17,4-Jan-17,5-Jan-17,10-Jan-17,11-Jan-17,ROACTEM ,7,25,11,0,1,1,5,1,44,TRUE
10168758B3010H27,3082772,ZSP1,10168758,ROACTEM 80MG/4ML 1VIAL IV NL,28-Nov-16,B3010H27,23-Dec-16,3-Jan-17,4-Jan-17,4-Jan-17,9-Jan-17,11-Jan-17,12-Jan-17,ROACTEM ,7,25,11,1,0,5,2,1,45,TRUE
10168752B3010H19,3082773,ZSP1,10168752,ROACTEM 80MG/4ML 1VIAL IV FI,28-Nov-16,B3010H19,19-Dec-16,4-Jan-17,4-Jan-17,4-Jan-17,5-Jan-17,11-Jan-17,12-Jan-17,ROACTEM ,7,21,16,0,0,1,6,1,45,TRUE
10168759B3010H25,3082774,ZSP1,10168759,ROACTEM 80MG/4ML 1VIAL IV PL,28-Nov-16,B3010H25,23-Dec-16,4-Jan-17,4-Jan-17,4-Jan-17,5-Jan-17,11-Jan-17,12-Jan-17,ROACTEM ,7,25,12,0,0,1,6,1,45,TRUE
10174961H0712H02,3083039,ZSP1,10174961,NEORECOR 50000IU 1VILY PL,30-Nov-16,H0712H02,15-Dec-16,4-Jan-17,16-Jan-17,17-Jan-17,18-Jan-17,7-Feb-17,7-Feb-17,NEORECOR ,7,15,20,12,1,1,20,0,69,TRUE
10159046B7217H05,3084136,ZSP1,10159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,23-Dec-16,B7217H05,23-Dec-16,4-Jan-17,4-Jan-17,5-Jan-17,9-Jan-17,11-Jan-17,12-Jan-17,AVASTIN ,7,0,12,0,1,4,2,1,20,TRUE
10109022H6217H12,3081495,ZSP1,10109022,NEORECOR 6000IU/.3ML 6 ASRG ES-PT,25-Nov-16,H6217H12,22-Dec-16,5-Jan-17,5-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,NEORECOR ,7,27,14,0,5,0,1,1,48,TRUE
10110598H0619H02,3081498,ZSP1,10110598,NEORECOR 6000IU/0.3ML 6ASRG AU-NZ,25-Nov-16,H0619H02,22-Dec-16,5-Jan-17,5-Jan-17,5-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,NEORECOR ,7,27,14,0,0,4,1,1,47,TRUE
10110672H0679H04,3081522,ZSP1,10110672,RECORMON 4000IU/.3ML 6 ASRG EFA,25-Nov-16,H0679H04,27-Dec-16,4-Jan-17,4-Jan-17,5-Jan-17,5-Jan-17,9-Jan-17,10-Jan-17,RECORMON ,7,32,8,0,1,0,4,1,46,TRUE
10110674H0679H05,3081523,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,25-Nov-16,H0679H05,27-Dec-16,4-Jan-17,5-Jan-17,5-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,RECORMON ,7,32,8,1,0,5,1,1,48,TRUE
10158999B8504H26,3081588,ZSP1,10158999,AVASTIN 100MG/4ML 1VIAL SK,25-Nov-16,B8504H26,15-Dec-16,5-Jan-17,5-Jan-17,5-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,AVASTIN ,7,20,21,0,0,4,1,2,48,TRUE
10159045B8504H29,3081589,ZSP1,10159045,AVASTIN 100MG/4ML 1VIAL HU,25-Nov-16,B8504H29,19-Dec-16,5-Jan-17,5-Jan-17,5-Jan-17,9-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,24,17,0,0,4,3,1,49,TRUE
10159046B8504H30,3081590,ZSP1,10159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,25-Nov-16,B8504H30,23-Dec-16,4-Jan-17,5-Jan-17,5-Jan-17,9-Jan-17,26-Jan-17,27-Jan-17,AVASTIN ,7,28,12,1,0,4,17,1,63,TRUE
10107351H0592H52,3081485,ZSP1,10107351,MIRCERA 75MCG/.3ML 1 ASRG FE-36,25-Nov-16,H0592H52,19-Dec-16,5-Jan-17,5-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,MIRCERA ,7,24,17,0,5,0,1,1,48,TRUE
10109002H0590H02,3081493,ZSP1,10109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,25-Nov-16,H0590H02,28-Dec-16,8-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,11-Jan-17,12-Jan-17,NEORECOR ,7,33,11,1,1,1,0,1,48,TRUE
10109020H0618H08,3081511,ZSP1,10109020,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,25-Nov-16,H0618H08,30-Dec-16,5-Jan-17,5-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,13-Jan-17,NEORECOR ,7,35,6,0,5,1,1,1,49,TRUE
10159031B7214H13,3081587,ZSP1,10159031,AVASTIN 100MG/4ML 1VIAL DE,25-Nov-16,B7214H13,15-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,20,25,0,1,2,0,1,49,TRUE
10159042B8504H28,3081600,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,25-Nov-16,B8504H28,15-Dec-16,8-Jan-17,8-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,AVASTIN ,7,20,24,0,2,0,1,1,48,TRUE
10159047B8504H27,3081601,ZSP1,10159047,AVASTIN 100MG/4ML 1VIAL NL,25-Nov-16,B8504H27,15-Dec-16,5-Jan-17,5-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,AVASTIN ,7,20,21,0,5,0,1,1,48,TRUE
10159042B7214H14,3083031,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,30-Nov-16,B7214H14,15-Dec-16,8-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,15,24,1,1,2,0,1,44,TRUE
10159048B7214H15,3083464,ZSP1,10159048,AVASTIN 100MG/4ML 1VIAL PL,5-Dec-16,B7214H15,19-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,14,21,0,1,2,0,1,39,TRUE
10159037B8504H31,3084137,ZSP1,10159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,23-Dec-16,B8504H31,23-Dec-16,5-Jan-17,5-Jan-17,10-Jan-17,12-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,0,13,0,5,2,0,1,21,TRUE
10159048B7217H04,3081591,ZSP1,10159048,AVASTIN 100MG/4ML 1VIAL PL,25-Nov-16,B7217H04,19-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,24,21,0,1,2,0,1,49,TRUE
10167582H6213H03,3080775,ZSP1,10167582,RECORMON 10000IU/.6ML 6 ASRG TW,27-Oct-16,H6213H03,23-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,16-Jan-17,RECORMON ,7,57,17,0,1,1,1,4,81,TRUE
10095602H0592H53,3081453,ZSP1,10095602,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,25-Nov-16,H0592H53,19-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,MIRCERA ,7,24,21,0,1,0,1,1,48,TRUE
10095622H0592H51,3081454,ZSP1,10095622,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,25-Nov-16,H0592H51,19-Dec-16,9-Jan-17,30-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,MIRCERA ,7,24,21,21,-20,0,1,1,48,TRUE
10108942H6213H04,3081473,ZSP1,10108942,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,25-Nov-16,H6213H04,23-Dec-16,9-Jan-17,10-Jan-17,10-Jan-17,10-Jan-17,12-Jan-17,16-Jan-17,NEORECOR ,7,28,17,1,0,0,2,4,52,TRUE
10108947H6212H22,3081475,ZSP1,10108947,NEORECOR 10000IU/.6ML 6 ASRG SC,25-Nov-16,H6212H22,20-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,10-Jan-17,13-Jan-17,16-Jan-17,NEORECOR ,7,25,20,0,1,0,3,3,52,TRUE
10107352H0584H08,3081483,ZSP1,10107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,25-Nov-16,H0584H08,21-Dec-16,9-Jan-17,10-Jan-17,10-Jan-17,10-Jan-17,18-Jan-17,19-Jan-17,MIRCERA ,7,26,19,1,0,0,8,1,55,TRUE
10108940H6213H02,3081490,ZSP1,10108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,25-Nov-16,H6213H02,23-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,16-Jan-17,NEORECOR ,7,28,17,0,1,1,1,4,52,TRUE
10110610H0643H05,3081504,ZSP1,10110610,NEORECOR 10000IU/.6ML 6 ASRG TR,25-Nov-16,H0643H05,3-Jan-17,9-Jan-17,9-Jan-17,11-Jan-17,13-Jan-17,23-Jan-17,23-Jan-17,NEORECOR ,7,39,6,0,2,2,10,0,59,TRUE
10109003H0590H03,3081510,ZSP1,10109003,NEORECOR 500IU/.3ML 6 ASRG FR,25-Nov-16,H0590H03,28-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,16-Jan-17,NEORECOR ,7,33,12,0,1,1,1,4,52,TRUE
10121904H0592H54,3081519,ZSP1,10121904,MIRCERA 75MCG/.3ML 1 ASRG ZA,25-Nov-16,H0592H54,19-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,10-Jan-17,12-Jan-17,13-Jan-17,MIRCERA ,7,24,21,0,1,0,2,1,49,TRUE
10159029B7217H06,3081577,ZSP1,10159029,AVASTIN 100MG/4ML 1VIAL BG,25-Nov-16,B7217H06,29-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,34,11,0,1,1,1,1,49,TRUE
10159034B7217H03,3081578,ZSP1,10159034,AVASTIN 100MG/4ML 1VIAL ELL,25-Nov-16,B7217H03,15-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,13-Jan-17,AVASTIN ,7,20,25,0,1,1,1,1,49,TRUE
10159525B8023H01,3081597,ZSP1,10159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,25-Nov-16,B8023H01,27-Dec-16,9-Jan-17,10-Jan-17,11-Jan-17,13-Jan-17,16-Jan-17,16-Jan-17,AVASTIN ,7,32,13,1,1,2,3,0,52,TRUE
10129627H6278H06,3082781,ZSP1,10129627,BONVIVA 3MG/3ML 1ASRG KR,28-Nov-16,H6278H06,12-Dec-16,9-Jan-17,11-Jan-17,13-Jan-17,17-Jan-17,2-Feb-17,2-Feb-17,BONVIVA ,7,14,28,2,2,4,16,0,66,TRUE
10086767H6282H08,3082802,ZSP1,10086767,BONVIVA 3MG/3ML 1ASRG CIS,28-Nov-16,H6282H08,12-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,13-Jan-17,13-Jan-17,16-Jan-17,BONVIVA ,7,14,28,0,1,3,0,3,49,TRUE
10145649H6282H09,3082804,ZSP1,10145649,BONVIVA 3MG/3ML 1ASRG PRISA,28-Nov-16,H6282H09,19-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,13-Jan-17,13-Jan-17,16-Jan-17,BONVIVA ,7,21,21,0,1,3,0,3,49,TRUE
10110613H0643H04,3083467,ZSP1,10110613,RECORMON 10000IU/.6ML 6 ASRG EFA,6-Dec-16,H0643H04,3-Jan-17,9-Jan-17,9-Jan-17,10-Jan-17,12-Jan-17,13-Jan-17,16-Jan-17,RECORMON ,7,28,6,0,1,2,1,3,41,TRUE
10160545H0643H03,3083519,ZSP1,10160545,NEORECOR 10000IU/0.6ML 6ASRG ME,9-Dec-16,H0643H03,23-Dec-16,9-Jan-17,9-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,16-Jan-17,NEORECOR ,7,14,17,0,1,1,1,4,38,TRUE
10095633H0584H09,3081437,ZSP1,10095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,25-Nov-16,H0584H09,27-Dec-16,10-Jan-17,10-Jan-17,10-Jan-17,10-Jan-17,16-Jan-17,16-Jan-17,MIRCERA ,7,32,14,0,0,0,6,0,52,TRUE
10095584H0538H39,3081450,ZSP1,10095584,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,25-Nov-16,H0538H39,3-Jan-17,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,12-Jan-17,16-Jan-17,MIRCERA ,7,39,7,0,1,1,0,4,52,TRUE
10108999H0589H03,3081479,ZSP1,10108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,25-Nov-16,H0589H03,22-Dec-16,10-Jan-17,10-Jan-17,11-Jan-17,12-Jan-17,13-Jan-17,16-Jan-17,NEORECOR ,7,27,19,0,1,1,1,3,52,TRUE
