Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Start Date,Packaging End Date,Packaging Head Pkg Sigoff,BRR Start,BRR End,QA Release Date,Product,Batch Status,PO Crearte to Release,Release to Pkg Start,Pkg Start to Finish,PKG Finish to BRR Begin,BRR Start To Finish,BRR Finish to QP Release,FG E2E,Check
10108965H0545H05,3080648,ZSP1,10108965,NEORECOR 20000IU/.6ML 6 ASRG FR,10/27/2016,H0545H05,11/24/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/12/2016,12/13/2016,NEORECOR,7,28,13,1,1,3,1,47,TRUE
10108937H6212H15,3080649,ZSP1,10108937,NEORECOR 10000IU/0.6ML 1ASRG FR-CLIN,10/27/2016,H6212H15,11/24/2016,12/7/2016,12/8/2016,12/8/2016,12/9/2016,12/21/2016,12/21/2016,NEORECOR,7,28,13,1,1,12,0,55,TRUE
10140873H0545H04,3080675,ZSP1,10140873,NEORECOR 20000IU/0.6ML 6ASRG GB-IE,10/27/2016,H0545H04,11/24/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/14/2016,NEORECOR,7,28,13,1,1,4,1,48,TRUE
10159035B8504H20,3080710,ZSP1,10159035,AVASTIN 100MG/4ML 1VIAL ES,10/27/2016,B8504H20,11/29/2016,12/7/2016,12/8/2016,12/15/2016,12/16/2016,12/28/2016,12/29/2016,AVASTIN,7,33,8,8,1,12,1,63,TRUE
10142060H0679H01,3080720,ZSP1,10142060,RECORMON 4000IU/0.3ML 6ASRG PRISA,10/27/2016,H0679H01,11/21/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/12/2016,12/13/2016,RECORMON,7,25,16,1,1,3,1,47,TRUE
10168756B3010H14,3080804,ZSP1,10168756,ROACTEM 80MG/4ML 1VIAL IV IE,10/27/2016,B3010H14,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/13/2016,ROACTEM,7,33,8,1,1,4,0,47,TRUE
10168748B3010H12,3080805,ZSP1,10168748,ROACTEM 80MG/4ML 1VIAL IV DK-NO-IS,10/27/2016,B3010H12,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/13/2016,ROACTEM,7,33,8,1,1,4,0,47,TRUE
10168763B3010H15,3080806,ZSP1,10168763,ROACTEM 80MG/4ML 1VIAL IV SI,10/27/2016,B3010H15,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/13/2016,ROACTEM,7,33,8,1,1,4,0,47,TRUE
10168760B3010H13,3080807,ZSP1,10168760,ROACTEM 80MG/4ML 1VIAL IV PT,10/27/2016,B3010H13,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/13/2016,ROACTEM,7,33,8,1,1,4,0,47,TRUE
10168762B3010H16,3080841,ZSP1,10168762,ROACTEM 80MG/4ML 1VIAL IV SE,10/27/2016,B3010H16,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/9/2016,12/15/2016,ROACTEM,7,33,8,1,1,0,6,49,TRUE
10168754B3010H18,3081383,ZSP1,10168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,11/10/2016,B3010H18,12/5/2016,12/7/2016,12/7/2016,12/8/2016,12/12/2016,12/13/2016,12/14/2016,ROACTEM,7,25,2,1,4,1,1,34,TRUE
10168764B3010H17,3081384,ZSP1,10168764,ROACTEM 80MG/4ML 1VIAL IV SK,11/10/2016,B3010H17,11/29/2016,12/7/2016,12/7/2016,12/8/2016,12/9/2016,12/13/2016,12/13/2016,ROACTEM,7,19,8,1,1,4,0,33,TRUE
10158999B8504H11,3078879,ZSP1,10158999,AVASTIN 100MG/4ML 1VIAL SK,8/30/2016,B8504H11,12/5/2016,12/8/2016,12/8/2016,12/15/2016,12/16/2016,12/22/2016,12/22/2016,AVASTIN,7,97,3,7,1,6,0,114,TRUE
10161797H0556H01,3079709,ZSP1,10161797,MIRCERA 150MCG/0.3ML 1ASRG US-WDY,9/27/2016,H0556H01,11/29/2016,12/9/2016,12/13/2016,12/14/2016,12/15/2016,1/5/2017,1/9/2017,MIRCERA,2,63,10,5,1,21,4,104,TRUE
10108979H0636H09,3080594,ZSP1,10108979,NEORECOR 30000IU/.6ML 1 ASRG HU-SI,10/27/2016,H0636H09,11/25/2016,12/8/2016,12/8/2016,12/8/2016,12/9/2016,12/13/2016,12/14/2016,NEORECOR,7,29,13,0,1,4,1,48,TRUE
10122503H0660H09,3080679,ZSP1,10122503,NEORECOR 5000IU/0.3ML 1ASRG IN,10/27/2016,H0660H09,12/1/2016,12/8/2016,12/8/2016,12/9/2016,12/13/2016,12/14/2016,12/14/2016,NEORECOR,7,35,7,1,4,1,0,48,TRUE
10159046B7214H10,3080714,ZSP1,10159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,10/27/2016,B7214H10,11/23/2016,12/8/2016,12/9/2016,12/12/2016,12/13/2016,12/13/2016,12/13/2016,AVASTIN,7,27,15,4,1,0,0,47,TRUE
10159035B7214H11,3080740,ZSP1,10159035,AVASTIN 100MG/4ML 1VIAL ES,10/27/2016,B7214H11,11/29/2016,12/8/2016,12/8/2016,12/9/2016,12/12/2016,12/28/2016,12/29/2016,AVASTIN,7,33,9,1,3,16,1,63,TRUE
10167329B2002H04,3080749,ZSP1,10167329,NEORECOR 5000IU/0.3ML 6ASRG DEATBENL,10/27/2016,B2002H04,11/24/2016,12/8/2016,12/21/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,NEORECOR,7,28,14,4,1,1,0,48,TRUE
10167372B2002H03,3080823,ZSP1,10167372,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,10/27/2016,B2002H03,11/24/2016,12/8/2016,12/21/2016,12/9/2016,12/12/2016,12/20/2016,12/21/2016,NEORECOR,7,28,14,1,3,8,1,55,TRUE
10167372B2001H10,3081431,ZSP1,10167372,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,11/24/2016,B2001H10,11/24/2016,12/8/2016,12/8/2016,12/8/2016,12/9/2016,12/19/2016,12/19/2016,NEORECOR,7,0,14,0,1,10,0,25,TRUE
10174963H0711H04,3083176,ZSP1,10174963,RECORMON 50000IU 1VILY PRISA,12/2/2016,H0711H04,12/6/2016,12/8/2016,12/16/2016,12/23/2016,2/3/2017,2/13/2017,2/13/2017,RECORMON,7,4,2,15,42,10,0,73,TRUE
10159030B8504H24,3080708,ZSP1,10159030,AVASTIN 100MG/4ML 1VIAL CZ,10/27/2016,B8504H24,11/29/2016,12/9/2016,12/9/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,AVASTIN,7,33,10,3,1,1,0,48,TRUE
10159045B8504H23,3080709,ZSP1,10159045,AVASTIN 100MG/4ML 1VIAL HU,10/27/2016,B8504H23,11/24/2016,12/9/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,AVASTIN,7,28,15,3,1,1,0,48,TRUE
10159050B7217H01,3080711,ZSP1,10159050,AVASTIN 100MG/4ML 1VIAL RO,10/27/2016,B7217H01,12/7/2016,12/9/2016,12/9/2016,12/12/2016,12/13/2016,12/13/2016,12/14/2016,AVASTIN,7,41,2,3,1,0,1,48,TRUE
10167307B2008H03,3080750,ZSP1,10167307,NEORECOR 2000IU/0.3ML 6ASRG HR,10/27/2016,B2008H03,11/29/2016,12/11/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,NEORECOR,7,33,12,1,1,1,0,48,TRUE
10167306B2008H05,3080758,ZSP1,10167306,NEORECOR 2000IU/0.3ML 6ASRG SC,10/27/2016,B2008H05,11/29/2016,12/9/2016,12/9/2016,12/12/2016,12/14/2016,12/14/2016,12/15/2016,NEORECOR,7,33,10,3,2,0,1,49,TRUE
10167318B2000H14,3080780,ZSP1,10167318,NEORECOR 6000IU/0.3ML 6ASRG CZSKHUSI,10/27/2016,B2000H14,12/5/2016,12/9/2016,,12/12/2016,12/13/2016,12/13/2016,12/14/2016,NEORECOR,7,39,4,3,1,0,1,48,TRUE
10167321B2000H15,3080784,ZSP1,10167321,NEORECOR 6000IU/0.3ML 6ASRG ES-PT,10/27/2016,B2000H15,11/29/2016,12/9/2016,12/9/2016,12/12/2016,12/13/2016,12/14/2016,12/15/2016,NEORECOR,7,33,10,3,1,1,1,49,TRUE
10167303B2008H04,3080737,ZSP1,10167303,NEORECOR 2000IU/0.3ML 6ASRG GB-IE-GRCY,10/27/2016,B2008H04,11/29/2016,12/12/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,NEORECOR,7,33,13,0,1,1,0,48,TRUE
10159037B8504H22,3079736,ZSP1,10159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,9/28/2016,B8504H22,12/5/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,AVASTIN,7,68,7,1,1,1,0,78,TRUE
10110674H0679H02,3080659,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,10/27/2016,H0679H02,11/30/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/21/2016,12/21/2016,RECORMON,7,34,12,1,1,7,0,55,TRUE
10110612H0642H06,3080660,ZSP1,10110612,RECORMON 10000IU/.6ML 6 ASRG FE,10/27/2016,H0642H06,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/14/2016,12/22/2016,12/22/2016,RECORMON,7,33,14,0,1,8,0,56,TRUE
10110671H0679H03,3080661,ZSP1,10110671,RECORMON 4000IU/.3ML 6 ASRG CH,10/27/2016,H0679H03,11/30/2016,12/13/2016,12/13/2016,12/13/2016,12/16/2016,12/16/2016,12/16/2016,RECORMON,7,34,13,0,3,0,0,50,TRUE
10142054H0855H05,3080699,ZSP1,10142054,RECORMON 2000IU/0.3ML 6ASRG PRISA,10/27/2016,H0855H05,11/30/2016,12/12/2016,12/12/2016,12/12/2016,12/13/2016,12/13/2016,12/14/2016,RECORMON,7,34,12,0,1,0,1,48,TRUE
10159026B7214H09,3080706,ZSP1,10159026,AVASTIN 100MG/4ML 1VIAL AT,10/27/2016,B7214H09,11/23/2016,12/12/2016,12/12/2016,12/13/2016,12/15/2016,12/15/2016,12/15/2016,AVASTIN,7,27,19,1,2,0,0,49,TRUE
10159033B8504H21,3080707,ZSP1,10159033,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,10/27/2016,B8504H21,11/23/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,AVASTIN,7,27,19,1,1,1,0,49,TRUE
10167345B2003H04,3080754,ZSP1,10167345,NEORECOR 4000IU/0.3ML 6ASRG GB-IE-GRCY,10/27/2016,B2003H04,11/30/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,NEORECOR,7,34,12,1,1,1,0,49,TRUE
10167347B2003H05,3080765,ZSP1,10167347,NEORECOR 4000IU/0.3ML 6ASRG RO-BG-PL,10/27/2016,B2003H05,11/30/2016,12/12/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,NEORECOR,7,34,12,1,1,1,0,49,TRUE
10159045B7214H12,3081047,ZSP1,10159045,AVASTIN 100MG/4ML 1VIAL HU,11/2/2016,B7214H12,11/30/2016,12/12/2016,12/12/2016,12/13/2016,12/14/2016,12/14/2016,12/14/2016,AVASTIN,7,28,12,1,1,0,0,42,TRUE
10159040B8504H25,3081579,ZSP1,10159040,AVASTIN 100MG/4ML 1VIAL GB-IE,11/25/2016,B8504H25,11/30/2016,12/12/2016,12/12/2016,12/13/2016,12/15/2016,12/16/2016,12/16/2016,AVASTIN,7,5,12,1,2,1,0,21,TRUE
10087940H0538H35,3080559,ZSP1,10087940,MIRCERA 50MCG/.3ML 1 ASRG AR,10/27/2016,H0538H35,11/29/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,MIRCERA,7,33,14,1,1,1,0,50,TRUE
10108944H6212H16,3080591,ZSP1,10108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,10/27/2016,H6212H16,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/14/2016,12/14/2016,12/14/2016,NEORECOR,7,33,14,0,1,0,0,48,TRUE
10095584H0538H30,3080605,ZSP1,10095584,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,10/27/2016,H0538H30,11/23/2016,12/13/2016,12/14/2016,12/15/2016,12/19/2016,12/20/2016,12/20/2016,MIRCERA,7,27,20,2,4,1,0,54,TRUE
10095591H0538H33,3080608,ZSP1,10095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,10/27/2016,H0538H33,11/23/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,MIRCERA,7,27,20,1,1,1,0,50,TRUE
10109026H6217H09,3080629,ZSP1,10109026,NEORECOR 6000IU/.3ML 6 ASRG RO-BG-PL,10/27/2016,H6217H09,12/2/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,12/15/2016,NEORECOR,7,36,11,1,1,0,0,49,TRUE
10109024H0618H06,3080630,ZSP1,10109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,10/27/2016,H0618H06,12/5/2016,12/13/2016,12/14/2016,12/14/2016,12/15/2016,12/15/2016,12/15/2016,NEORECOR,7,39,8,1,1,0,0,49,TRUE
10110629H0855H07,3080632,ZSP1,10110629,RECORMON 2000IU/.3ML 6 ASRG CH,10/27/2016,H0855H07,12/2/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,RECORMON,7,36,11,1,1,1,0,50,TRUE
10110612H0643H01,3080635,ZSP1,10110612,RECORMON 10000IU/.6ML 6 ASRG FE,10/27/2016,H0643H01,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/30/2016,1/5/2017,1/9/2017,RECORMON,7,33,14,0,17,6,4,74,TRUE
10108940H6212H17,3080647,ZSP1,10108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,10/27/2016,H6212H17,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,NEORECOR,7,33,14,0,1,1,0,49,TRUE
10108946H6212H18,3080651,ZSP1,10108946,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,10/27/2016,H6212H18,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/15/2016,NEORECOR,7,33,14,0,1,1,0,49,TRUE
10140264H0855H08,3080693,ZSP1,10140264,RECORMON 2000IU/0.3ML 6ASRG PE,10/27/2016,H0855H08,12/2/2016,12/13/2016,12/13/2016,12/14/2016,12/19/2016,12/19/2016,12/19/2016,RECORMON,7,36,11,1,5,0,0,53,TRUE
10142044H0538H31,3080698,ZSP1,10142044,MIRCERA 50MCG/0.3ML 1ASRG CL,10/27/2016,H0538H31,11/23/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/20/2016,12/20/2016,MIRCERA,7,27,21,1,4,1,0,54,TRUE
10159517B8022H04,3080729,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,10/27/2016,B8022H04,12/6/2016,12/12/2016,12/21/2016,12/14/2016,12/20/2016,12/28/2016,12/29/2016,AVASTIN,7,40,6,2,6,8,1,63,TRUE
10159521B8024H02,3080747,ZSP1,10159521,AVASTIN 400MG/16ML 1VIAL FR-CLIN,10/27/2016,B8024H02,12/6/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/19/2016,12/19/2016,AVASTIN,7,40,7,2,1,3,0,53,TRUE
10160545H0643H02,3080755,ZSP1,10160545,NEORECOR 10000IU/0.6ML 6ASRG ME,10/27/2016,H0643H02,11/29/2016,12/13/2016,12/13/2016,12/13/2016,12/30/2016,1/5/2017,1/9/2017,NEORECOR,7,33,14,0,17,6,4,74,TRUE
10167301B2008H06,3080756,ZSP1,10167301,NEORECOR 2000IU/0.3ML 6ASRG ES-PT,10/27/2016,B2008H06,12/2/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,NEORECOR,7,36,11,1,1,1,0,50,TRUE
10160546H0855H06,3080778,ZSP1,10160546,NEORECOR 2000IU/0.3ML 6ASRG ME,10/27/2016,H0855H06,12/2/2016,12/13/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,NEORECOR,7,36,11,1,1,1,0,50,TRUE
10095655H0553H08,3080583,ZSP1,10095655,MIRCERA 200MCG/.3ML 1 ASRG BE-NL,10/27/2016,H0553H08,12/1/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/19/2016,12/20/2016,MIRCERA,7,35,13,1,4,0,1,54,TRUE
10098945H0555H22,3080587,ZSP1,10098945,MIRCERA 150MCG/.3ML 1 ASRG DE,10/27/2016,H0555H22,12/1/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/19/2016,12/20/2016,MIRCERA,7,35,13,1,1,3,1,54,TRUE
10095585H0538H34,3080606,ZSP1,10095585,MIRCERA 50MCG/.3ML 1 ASRG BE-NL,10/27/2016,H0538H34,11/23/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,12/16/2016,MIRCERA,7,27,21,1,1,0,0,50,TRUE
10095593H0538H32,3080607,ZSP1,10095593,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,10/27/2016,H0538H32,11/23/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/20/2016,12/20/2016,MIRCERA,7,27,21,1,4,1,0,54,TRUE
10109015H6223H07,3080622,ZSP1,10109015,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,10/27/2016,H6223H07,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/22/2016,12/22/2016,NEORECOR,7,33,15,1,1,6,0,56,TRUE
10109014H0663H03,3080624,ZSP1,10109014,NEORECOR 5000IU/.3ML 6 ASRG NO,10/27/2016,H0663H03,12/14/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/21/2016,12/22/2016,NEORECOR,7,48,0,1,4,2,1,56,TRUE
10109020H6217H08,3080626,ZSP1,10109020,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,10/27/2016,H6217H08,11/29/2016,12/14/2016,12/14/2016,12/14/2016,12/15/2016,12/20/2016,12/21/2016,NEORECOR,7,33,15,0,1,5,1,55,TRUE
10109016H6223H08,3080627,ZSP1,10109016,NEORECOR 5000IU/.3ML 6 ASRG SC,10/27/2016,H6223H08,12/6/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/21/2016,12/21/2016,NEORECOR,7,40,8,1,1,5,0,55,TRUE
10109023H6217H07,3080628,ZSP1,10109023,NEORECOR 6000IU/.3ML 6 ASRG FR,10/27/2016,H6217H07,11/29/2016,12/14/2016,12/14/2016,12/14/2016,12/15/2016,12/20/2016,12/21/2016,NEORECOR,7,33,15,0,1,5,1,55,TRUE
10110600H0618H05,3080634,ZSP1,10110600,RECORMON 6000IU/.3ML 6 ASRG ZA,10/27/2016,H0618H05,11/29/2016,12/14/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,RECORMON,7,33,15,0,1,1,0,50,TRUE
10110679H0662H03,3080662,ZSP1,10110679,RECORMON 5000IU/.3ML 6 ASRG MX,10/27/2016,H0662H03,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/21/2016,12/21/2016,RECORMON,7,33,15,1,4,2,0,55,TRUE
10110681H6223H06,3080663,ZSP1,10110681,RECORMON 5000IU/.3ML 6 ASRG CH,10/27/2016,H6223H06,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/21/2016,12/21/2016,RECORMON,7,33,15,1,1,5,0,55,TRUE
10110680H0662H04,3080664,ZSP1,10110680,RECORMON 5000IU/.3ML 6 ASRG RS,10/27/2016,H0662H04,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/19/2016,12/19/2016,RECORMON,7,33,15,1,4,0,0,53,TRUE
10132791H0662H05,3080673,ZSP1,10132791,RECORMON 5000IU/0.3ML 6ASRG FA,10/27/2016,H0662H05,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/21/2016,12/22/2016,RECORMON,7,33,15,1,4,2,1,56,TRUE
10110685H0662H06,3080681,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,10/27/2016,H0662H06,12/13/2016,12/14/2016,12/14/2016,12/15/2016,12/20/2016,12/20/2016,12/22/2016,RECORMON,7,47,1,1,5,0,2,56,TRUE
10133183H6224H04,3080692,ZSP1,10133183,RECORMON 5000IU/0.3ML 6ASRG MY,10/27/2016,H6224H04,11/29/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/19/2016,12/20/2016,RECORMON,7,33,15,1,1,3,1,54,TRUE
10167335B2002H05,3080736,ZSP1,10167335,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,10/27/2016,B2002H05,12/2/2016,12/15/2016,12/15/2016,12/15/2016,12/19/2016,12/21/2016,12/21/2016,NEORECOR,7,36,13,0,4,2,0,55,TRUE
10159524B7233H09,3080738,ZSP1,10159524,AVASTIN 400MG/16ML 1VIAL HU,10/27/2016,B7233H09,12/6/2016,12/14/2016,12/15/2016,12/16/2016,12/19/2016,12/20/2016,12/20/2016,AVASTIN,7,40,8,2,3,1,0,54,TRUE
10159525B8024H03,3080760,ZSP1,10159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,10/27/2016,B8024H03,12/6/2016,12/14/2016,12/14/2016,12/15/2016,12/16/2016,12/16/2016,12/16/2016,AVASTIN,7,40,8,1,1,0,0,50,TRUE
10159522B7233H08,3080783,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,10/27/2016,B7233H08,12/6/2016,12/14/2016,12/14/2016,12/15/2016,12/20/2016,12/22/2016,12/22/2016,AVASTIN,7,40,8,1,5,2,0,56,TRUE
10107354H0555H23,3081354,ZSP1,10107354,MIRCERA 150MCG/.3ML 1 ASRG FE-36,11/9/2016,H0555H23,12/1/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/20/2016,12/20/2016,MIRCERA,7,22,13,1,4,1,0,41,TRUE
10110667H0538H36,3081359,ZSP1,10110667,MIRCERA 50MCG/.3ML 1 ASRG IN,11/10/2016,H0538H36,12/12/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/21/2016,12/21/2016,MIRCERA,7,32,2,1,4,2,0,41,TRUE
10167336B2002H06,3081408,ZSP1,10167336,NEORECOR 5000IU/0.3ML 6ASRG SC,11/11/2016,B2002H06,12/6/2016,12/14/2016,12/15/2016,12/15/2016,12/19/2016,12/19/2016,12/19/2016,NEORECOR,7,25,8,1,4,0,0,38,TRUE
10110685H0662H01,3081419,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,11/17/2016,H0662H01,11/17/2016,12/14/2016,12/14/2016,12/15/2016,12/20/2016,12/20/2016,12/21/2016,RECORMON,7,0,27,1,5,0,1,34,TRUE
10159519B8024H04,3081423,ZSP1,10159519,AVASTIN 400MG/16ML 1VIAL ELL,11/17/2016,B8024H04,12/12/2016,12/14/2016,12/14/2016,12/15/2016,12/19/2016,12/20/2016,12/20/2016,AVASTIN,7,25,2,1,4,1,0,33,TRUE
10159523B7233H14,3080730,ZSP1,10159523,AVASTIN 400MG/16ML 1VIAL GR-CY,10/27/2016,B7233H14,12/12/2016,12/15/2016,12/15/2016,12/16/2016,12/21/2016,12/22/2016,12/22/2016,AVASTIN,7,46,3,1,5,1,0,56,TRUE
10159520B7233H12,3080731,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,10/27/2016,B7233H12,12/8/2016,12/15/2016,12/15/2016,12/16/2016,12/16/2016,12/16/2016,12/16/2016,AVASTIN,7,42,7,1,0,0,0,50,TRUE
10159518B7233H11,3080732,ZSP1,10159518,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,10/27/2016,B7233H11,12/15/2016,12/15/2016,12/15/2016,12/16/2016,12/21/2016,12/21/2016,12/21/2016,AVASTIN,7,49,0,1,5,0,0,55,TRUE
10167340B2003H06,3080739,ZSP1,10167340,NEORECOR 4000IU/.3ML 6 ASRG CZSKHUSI,10/27/2016,B2003H06,12/5/2016,12/15/2016,12/15/2016,12/15/2016,12/19/2016,12/20/2016,12/21/2016,NEORECOR,7,39,10,0,4,1,1,55,TRUE
10167344B2003H07,3080759,ZSP1,10167344,NEORECOR 4000IU/0.3ML 6ASRG FR,10/27/2016,B2003H07,12/5/2016,12/15/2016,12/15/2016,12/15/2016,12/16/2016,12/16/2016,12/16/2016,NEORECOR,7,39,10,0,1,0,0,50,TRUE
10159535B7233H17,3080777,ZSP1,10159535,AVASTIN 400MG/16ML 1VIAL RO,10/27/2016,B7233H17,12/12/2016,12/16/2016,12/16/2016,12/19/2016,12/19/2016,12/19/2016,12/19/2016,AVASTIN,7,46,4,3,0,0,0,53,TRUE
10159520B7233H13,3080788,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,10/27/2016,B7233H13,12/8/2016,12/15/2016,12/15/2016,12/21/2016,12/22/2016,12/22/2016,12/22/2016,AVASTIN,7,42,7,6,1,0,0,56,TRUE
10108986H0636H13,3081476,ZSP1,10108986,NEORECOR 30000IU/.6ML 4 ASRG GB-IE-GRCY,11/25/2016,H0636H13,12/8/2016,12/15/2016,12/15/2016,12/16/2016,12/20/2016,12/22/2016,12/23/2016,NEORECOR,7,13,7,1,4,2,1,28,TRUE
10108991H6269H01,3081478,ZSP1,10108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,11/25/2016,H6269H01,12/6/2016,12/15/2016,12/15/2016,12/16/2016,12/20/2016,12/22/2016,12/22/2016,NEORECOR,7,11,9,1,4,2,0,27,TRUE
10110634H0636H12,3081497,ZSP1,10110634,RECORMON 30000IU/.6ML 4 ASRG EFA,11/25/2016,H0636H12,12/5/2016,12/15/2016,12/15/2016,12/16/2016,12/20/2016,12/22/2016,12/23/2016,RECORMON,7,10,10,1,4,2,1,28,TRUE
10121907H0553H09,3081518,ZSP1,10121907,MIRCERA 200MCG/.3ML 1 ASRG ZA,11/25/2016,H0553H09,12/8/2016,12/14/2016,12/15/2016,12/15/2016,12/19/2016,12/19/2016,12/20/2016,MIRCERA,7,13,6,1,4,0,1,25,TRUE
10110685H0662H07,3081527,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,11/25/2016,H0662H07,12/13/2016,12/15/2016,12/16/2016,12/19/2016,12/20/2016,12/27/2016,12/28/2016,RECORMON,7,18,2,4,1,7,1,33,TRUE
10125526H0636H14,3081534,ZSP1,10125526,RECORMON 30000IU/0.6ML 4ASRG UA,11/25/2016,H0636H14,12/12/2016,12/15/2016,12/16/2016,12/16/2016,12/20/2016,12/22/2016,12/23/2016,RECORMON,7,17,3,1,4,2,1,28,TRUE
10159704H6269H03,3081552,ZSP1,10159704,RECORMON 4000IU/0.3ML 6ASRG FE-REG,11/25/2016,H6269H03,12/15/2016,12/15/2016,12/15/2016,12/16/2016,12/20/2016,12/23/2016,12/27/2016,RECORMON,7,20,0,1,4,3,4,32,TRUE
10110636H0636H11,3082895,ZSP1,10110636,RECORMON 30000IU/.6ML 4 ASRG FE,11/29/2016,H0636H11,12/5/2016,12/15/2016,12/15/2016,12/16/2016,12/19/2016,12/22/2016,12/23/2016,RECORMON,7,6,10,1,3,3,1,24,TRUE
