process_order_number,order_type,material_number,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003080593,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,10/27/2016,H0634H28,11/8/2016,11/28/2016,11/28/2016,11/29/16 14:31,11/30/16 10:52,12/1/16 14:15,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003081036,ZSP1,000000000010110644,RECORMON 2000IU/.3ML 6 ASRG CIS,10/28/2016,H0853H03,11/8/2016,11/16/2016,11/16/2016,11/17/16 13:06,11/21/16 10:01,11/21/16 15:46,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003079640,ZSP1,000000000010110672,RECORMON 4000IU/.3ML 6 ASRG EFA,9/27/2016,H0678H06,11/8/2016,11/19/2016,11/21/2016,11/21/16 14:37,11/22/16 14:05,11/23/16 16:57,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079781,ZSP1,000000000010159517,AVASTIN 400MG/16ML 1VIAL DE,9/28/2016,B8022H01,11/9/2016,11/15/2016,11/18/2016,11/18/16 17:34,11/21/16 8:54,11/23/16 10:21,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079771,ZSP1,000000000010159514,AVASTIN 400MG/16ML 1VIAL BE,9/28/2016,B8021H01,11/9/2016,11/23/2016,11/23/2016,11/24/16 14:23,11/28/16 10:12,11/30/16 11:45,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079738,ZSP1,000000000010159523,AVASTIN 400MG/16ML 1VIAL GR-CY,9/28/2016,B8022H02,11/9/2016,11/21/2016,11/21/2016,11/21/16 14:19,11/22/16 11:20,11/23/16 10:06,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079732,ZSP1,000000000010159515,AVASTIN 400MG/16ML 1VIAL BG,9/28/2016,B8021H02,11/9/2016,11/24/2016,11/24/2016,11/25/16 11:20,11/30/16 13:24,12/27/16 11:19,12/28/2016,ZSP1,1/1/2016,12/31/2016
000003080825,ZSP1,000000000010171536,BONIVA 3MG/3ML 1ASRG US,10/27/2016,H6279H19,11/9/2016,11/14/2016,11/14/2016,11/14/16 13:29,11/17/16 13:27,11/23/16 14:49,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080601,ZSP1,000000000010083426,BONVIVA 3MG/3ML 1ASRG EFA,10/27/2016,H6279H20,11/9/2016,11/28/2016,11/28/2016,11/28/16 10:45,12/2/16 9:59,12/2/16 12:04,12/4/2016,ZSP1,1/1/2016,12/31/2016
000003079762,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,9/28/2016,B8022H03,11/9/2016,11/18/2016,11/21/2016,11/21/16 14:33,11/22/16 12:36,11/24/16 11:39,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003081039,ZSP1,000000000010108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,10/28/2016,H0638H07,11/9/2016,11/21/2016,11/21/2016,11/21/16 14:36,11/22/16 8:33,12/6/16 12:38,12/8/2016,ZSP1,1/1/2016,12/31/2016
000003079420,ZSP1,000000000010159538,AVASTIN 400MG/16ML 1VIAL SK,9/2/2016,B7231H08,11/9/2016,11/14/2016,11/15/2016,11/18/16 15:33,11/21/16 11:15,11/22/16 8:48,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003079777,ZSP1,000000000010159538,AVASTIN 400MG/16ML 1VIAL SK,9/28/2016,B8509H11,11/9/2016,11/11/2016,11/23/2016,11/16/16 10:41,11/16/16 12:18,11/17/16 10:26,11/18/2016,ZSP1,1/1/2016,12/31/2016
000003079593,ZSP1,000000000010110655,RECORMON 2000IU/0.3ML 6ASRG VN,9/27/2016,H0853H04,11/9/2016,11/16/2016,11/16/2016,11/16/16 10:37,11/17/16 8:33,11/17/16 11:45,11/18/2016,ZSP1,1/1/2016,12/31/2016
000003081333,ZSP1,000000000010159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,11/9/2016,B8504H19,11/9/2016,11/9/2016,11/10/2016,11/11/16 11:12,11/14/16 7:02,11/16/16 8:21,11/16/2016,ZSP1,1/1/2016,12/31/2016
000003079772,ZSP1,000000000010159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,9/28/2016,B8021H03,11/16/2016,11/23/2016,11/23/2016,11/24/16 14:22,11/28/16 10:33,11/30/16 11:06,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079780,ZSP1,000000000010159521,AVASTIN 400MG/16ML 1VIAL FR-CLIN,9/28/2016,B8021H04,11/9/2016,11/22/2016,11/23/2016,11/23/16 15:27,12/1/16 8:09,12/1/16 11:21,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003079787,ZSP1,000000000010159536,AVASTIN 400MG/16ML 1VIAL SE-FI,9/28/2016,B8021H05,11/9/2016,11/23/2016,11/24/2016,11/24/16 14:13,11/30/16 8:37,12/20/16 12:05,12/20/2016,ZSP1,1/1/2016,12/31/2016
000003079647,ZSP1,000000000010140266,RECORMON 5000IU/0.3ML 6ASRG PE,9/27/2016,H0660H05,11/9/2016,11/21/2016,11/21/2016,11/22/16 16:55,11/23/16 9:50,11/24/16 11:45,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003081352,ZSP1,000000000010167584,RECORMON 5000IU/.3ML 6 ASRG TW,11/9/2016,H6223H05,11/9/2016,11/23/2016,11/23/2016,11/23/16 6:11,11/23/16 9:17,11/24/16 12:49,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079638,ZSP1,000000000010167584,RECORMON 5000IU/.3ML 6 ASRG TW,9/27/2016,H6224H03,11/9/2016,11/23/2016,11/23/2016,11/24/16 14:24,11/29/16 8:46,11/29/16 11:12,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079782,ZSP1,000000000010159519,AVASTIN 400MG/16ML 1VIAL ELL,9/28/2016,B7231H09,11/9/2016,11/15/2016,11/15/2016,11/16/16 10:34,11/17/16 6:22,11/17/16 14:07,11/18/2016,ZSP1,1/1/2016,12/31/2016
000003080599,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,10/27/2016,H0634H29,11/9/2016,11/28/2016,11/28/2016,11/28/16 10:57,11/30/16 14:22,12/1/16 11:50,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080519,ZSP1,000000000010161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,10/20/2016,H0540H01,11/9/2016,11/15/2016,11/15/2016,11/16/16 10:42,11/16/16 13:41,11/17/16 10:52,11/18/2016,ZSP1,1/1/2016,12/31/2016
000003079631,ZSP1,000000000010167317,NEORECOR 3000IU/0.3ML 6ASRG SC,9/27/2016,B2002H06,11/10/2016,11/14/2016,11/14/2016,11/14/16 14:39,11/15/16 7:25,11/16/16 13:19,11/16/2016,ZSP1,1/1/2016,12/31/2016
000003080677,ZSP1,000000000010142049,MIRCERA 75MCG/0.3ML 1ASRG CO,10/27/2016,H0592H43,11/10/2016,11/11/2016,11/11/2016,11/14/16 16:11,11/15/16 12:51,11/16/16 14:07,11/16/2016,ZSP1,1/1/2016,12/31/2016
000003080584,ZSP1,000000000010095670,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,10/27/2016,H0550H09,11/10/2016,11/17/2016,11/17/2016,11/22/16 13:29,11/23/16 12:38,11/24/16 11:35,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079590,ZSP1,000000000010110627,RECORMON 2000IU/.3ML 6 ASRG ZA,9/27/2016,H0852H12,11/10/2016,11/15/2016,11/15/2016,11/18/16 17:17,11/21/16 8:20,12/2/16 10:38,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080702,ZSP1,000000000010144943,MIRCERA 250MCG/.3ML 1 ASRG HR,10/27/2016,H0550H10,11/10/2016,11/17/2016,11/17/2016,11/18/16 17:49,11/21/16 10:14,11/22/16 15:52,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080579,ZSP1,000000000010074424,BONVIVA 3MG/3ML 1ASRG IT-CLIN,10/27/2016,H6268H40,11/10/2016,11/16/2016,11/16/2016,11/16/16 10:32,11/17/16 13:46,11/24/16 11:01,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080556,ZSP1,000000000010078087,BONVIVA 3MG/3ML 1ASRG RO,10/27/2016,H6279H21,11/10/2016,11/18/2016,11/18/2016,11/18/16 17:45,11/21/16 13:50,11/25/16 12:30,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003080616,ZSP1,000000000010095668,MIRCERA 250MCG/.3ML 1 ASRG FR,10/27/2016,H0550H11,11/10/2016,11/17/2016,11/17/2016,11/18/16 17:49,11/21/16 9:50,11/21/16 16:13,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080668,ZSP1,000000000010112464,MIRCERA 50MCG/.3ML 1 ASRG DK-NO-IS,10/27/2016,H0538H27,11/10/2016,11/14/2016,11/15/2016,11/15/16 10:48,11/16/16 7:03,11/17/16 8:48,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003081337,ZSP1,000000000010161798,MIRCERA 200MCG/0.3ML 1ASRG US-WDY,11/10/2016,H0550H03,11/10/2016,11/11/2016,11/11/2016,11/11/16 11:09,11/14/16 13:37,11/16/16 8:37,11/16/2016,ZSP1,1/1/2016,12/31/2016
000003080615,ZSP1,000000000010095657,MIRCERA 200MCG/.3ML 1 ASRG ES-PT,10/27/2016,H0553H03,11/10/2016,11/17/2016,11/17/2016,11/18/16 17:49,11/21/16 10:28,11/22/16 17:26,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080588,ZSP1,000000000010095677,MIRCERA 30MCG/.3ML 1 ASRG ES-PT,10/27/2016,H0554H06,11/10/2016,11/14/2016,11/14/2016,11/15/16 10:52,11/15/16 16:33,11/18/16 16:16,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080643,ZSP1,000000000010098952,MIRCERA 30MCG/0.3ML 1ASRG DE,10/27/2016,H0554H07,11/10/2016,11/14/2016,11/14/2016,11/15/16 10:54,11/15/16 16:49,11/17/16 15:04,11/18/2016,ZSP1,1/1/2016,12/31/2016
000003080585,ZSP1,000000000010095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,10/27/2016,H0554H08,11/10/2016,11/14/2016,11/14/2016,11/15/16 10:53,11/15/16 16:41,11/18/16 14:52,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003081336,ZSP1,000000000010171459,MIRCERA 30MCG/0.3ML 1ASRG Q-BATCH,11/10/2016,H0555H01,11/11/2016,11/14/2016,11/14/2016,11/14/16 13:26,11/16/16 11:49,11/17/16 9:25,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003079616,ZSP1,000000000010120743,RECORMON 5000IU/0.3ML 6ASRG CN,9/27/2016,H0660/01,11/11/2016,11/21/2016,11/21/2016,11/22/16 16:59,11/23/16 10:07,11/24/16 11:53,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003081375,ZSP1,000000000010174957,RECORMON 50000IU 1VILY BA,11/11/2016,H0710H03,11/11/2016,11/22/2016,11/23/2016,11/23/16 13:19,11/28/16 9:07,11/29/16 12:45,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003080855,ZSP1,000000000010174963,RECORMON 50000IU 1VILY PRISA,10/27/2016,H0710H04,11/11/2016,11/23/2016,11/23/2016,11/23/16 13:19,12/5/16 13:01,12/13/16 15:47,12/14/2016,ZSP1,1/1/2016,12/31/2016
000003080621,ZSP1,000000000010109004,NEORECOR 500IU/.3ML 6 ASRG GB-IE-GRCY,10/27/2016,H0586H02,11/11/2016,11/23/2016,11/24/2016,11/24/16 14:20,11/28/16 7:46,11/30/16 14:41,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003080623,ZSP1,000000000010110599,RECORMON 500IU/0.3ML 6ASRG ZA,10/27/2016,H0589H01,11/11/2016,11/24/2016,11/24/2016,11/25/16 14:31,11/28/16 13:22,11/30/16 14:48,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003080578,ZSP1,000000000010078688,MIRCERA 150MCG/0.3ML 1ASRG CH,10/27/2016,H0555H18,11/14/2016,11/15/2016,11/16/2016,11/16/16 10:33,11/17/16 7:55,11/17/16 12:46,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003080617,ZSP1,000000000010095645,MIRCERA 150MCG/.3ML 1 ASRG CZSKHUSI,10/27/2016,H0555H19,11/14/2016,11/16/2016,11/16/2016,11/17/16 8:56,11/18/16 12:15,11/21/16 15:54,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080619,ZSP1,000000000010095652,MIRCERA 150MCG/.3ML 1 ASRG RO-BG-PL,10/27/2016,H0555H20,11/14/2016,11/16/2016,11/16/2016,11/16/16 10:30,11/17/16 6:34,11/17/16 12:50,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003080697,ZSP1,000000000010142038,MIRCERA 150MCG/0.3ML 1ASRG CO,10/27/2016,H0555H21,11/14/2016,11/16/2016,11/16/2016,11/17/16 13:21,11/18/16 10:50,11/18/16 14:15,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003081394,ZSP1,000000000010167338,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,11/14/2016,B2002H08,11/14/2016,11/29/2016,11/30/2016,11/30/16 10:49,12/1/16 16:11,12/7/16 9:45,12/8/2016,ZSP1,1/1/2016,12/31/2016
000003079669,ZSP1,000000000010167338,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,9/27/2016,B2003H01,11/14/2016,11/30/2016,11/30/2016,12/1/16 12:56,12/1/16 16:23,12/7/16 15:43,12/8/2016,ZSP1,1/1/2016,12/31/2016
000003080603,ZSP1,000000000010091266,MIRCERA 100MCG/0.3ML 1ASRG MX,10/27/2016,H0584H06,11/14/2016,11/16/2016,11/16/2016,11/17/16 13:07,11/18/16 10:21,11/21/16 11:43,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080695,ZSP1,000000000010142032,MIRCERA 100MCG/0.3ML 1ASRG CO,10/27/2016,H0576H07,11/14/2016,11/16/2016,11/16/2016,11/17/16 13:06,11/18/16 8:52,11/25/16 9:49,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003080611,ZSP1,000000000010095625,MIRCERA 100MCG/.3ML 1 ASRG CZSKHUSI,10/27/2016,H0576H08,11/14/2016,11/16/2016,11/16/2016,11/17/16 13:04,11/18/16 10:01,11/21/16 11:19,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080582,ZSP1,000000000010095628,MIRCERA 100MCG/.3ML 1 ASRG ES-PT,10/27/2016,H0576H09,11/14/2016,11/16/2016,11/17/2016,11/17/16 13:07,11/18/16 7:09,11/21/16 11:26,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080700,ZSP1,000000000010144939,MIRCERA 100MCG/0.3ML 1ASRG HR,10/27/2016,H0576H10,11/14/2016,11/16/2016,11/16/2016,11/17/16 13:08,11/18/16 7:02,11/21/16 11:34,11/22/2016,ZSP1,1/1/2016,12/31/2016
000003080613,ZSP1,000000000010095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,10/27/2016,H0550H08,11/14/2016,11/15/2016,11/15/2016,11/16/16 10:38,11/16/16 14:37,11/17/16 11:57,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003080646,ZSP1,000000000010095662,MIRCERA 200MCG/.3ML 1 ASRG RO-BG-PL,10/27/2016,H0553H04,11/14/2016,11/17/2016,11/17/2016,11/17/16 13:08,11/18/16 6:56,11/23/16 8:52,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080598,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,10/27/2016,H6267H05,11/14/2016,11/30/2016,11/30/2016,12/1/16 12:49,12/5/16 9:29,12/6/16 10:25,12/6/2016,ZSP1,1/1/2016,12/31/2016
000003080557,ZSP1,000000000010078689,MIRCERA 200MCG/0.3ML 1ASRG CH,10/27/2016,H0553H05,11/14/2016,11/17/2016,11/17/2016,11/17/16 13:04,11/21/16 12:09,11/23/16 9:26,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080641,ZSP1,000000000010107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,10/27/2016,H0553H06,11/14/2016,11/17/2016,11/17/2016,11/17/16 13:20,11/18/16 10:13,11/23/16 9:01,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080696,ZSP1,000000000010142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,10/27/2016,H0553H07,11/14/2016,11/17/2016,11/17/2016,11/17/16 13:20,11/18/16 12:12,11/23/16 9:38,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080554,ZSP1,000000000010071610,BONVIVA 3MG/3ML 1ASRG NL,10/27/2016,H6268H41,11/14/2016,11/28/2016,11/28/2016,11/28/16 10:45,12/2/16 11:36,12/6/16 12:15,12/8/2016,ZSP1,1/1/2016,12/31/2016
000003080705,ZSP1,000000000010147695,MIRCERA 30MCG/.3ML 3 ASRG DE,10/27/2016,H0554H09,11/14/2016,11/29/2016,11/30/2016,12/1/16 13:00,12/2/16 9:25,12/5/16 10:03,12/6/2016,ZSP1,1/1/2016,12/31/2016
000003078564,ZSP1,000000000010159522,AVASTIN 400MG/16ML 1VIAL GB-IE,8/29/2016,B7233H01,11/14/2016,11/21/2016,11/21/2016,11/22/16 16:54,11/24/16 13:32,11/25/16 10:09,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080735,ZSP1,000000000010166286,MIRCERA 50MCG/0.3ML 1ASRG PK,10/27/2016,H0538H28,11/14/2016,11/17/2016,11/17/2016,11/18/16 17:48,11/21/16 10:41,11/23/16 10:30,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080555,ZSP1,000000000010071609,BONVIVA 3MG/3ML 1ASRG HU-SI,10/27/2016,H6268H42,11/14/2016,11/15/2016,11/16/2016,11/16/16 10:35,11/17/16 6:52,11/18/16 9:27,11/20/2016,ZSP1,1/1/2016,12/31/2016
000003080688,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,10/27/2016,H6278H02,11/14/2016,11/16/2016,11/17/2016,11/18/16 15:50,11/28/16 9:38,1/31/17 12:03,,ZSP1,1/1/2016,12/31/2016
000003078597,ZSP1,000000000010159537,AVASTIN 400MG/16ML 1VIAL SI,8/29/2016,B7233H02,11/14/2016,11/21/2016,11/21/2016,11/22/16 16:59,11/23/16 14:01,11/25/16 12:42,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003078570,ZSP1,000000000010159524,AVASTIN 400MG/16ML 1VIAL HU,8/29/2016,B7233H03,11/15/2016,11/21/2016,11/21/2016,11/22/16 16:56,11/24/16 12:58,11/25/16 11:47,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079735,ZSP1,000000000010159539,AVASTIN 400MG/16ML 1VIAL HR,9/28/2016,B7233H04,11/15/2016,11/21/2016,11/22/2016,11/22/16 16:51,11/24/16 13:55,11/25/16 12:52,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003079769,ZSP1,000000000010159534,AVASTIN 400MG/16ML 1VIAL PT,9/28/2016,B7233H05,11/15/2016,11/22/2016,11/22/2016,11/22/16 16:44,11/23/16 10:45,11/24/16 11:52,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079737,ZSP1,000000000010159516,AVASTIN 400MG/16ML 1VIAL CZ,9/28/2016,B7233H06,11/15/2016,11/22/2016,11/22/2016,11/22/16 16:44,11/23/16 12:03,11/29/16 10:39,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079783,ZSP1,000000000010159533,AVASTIN 400MG/16ML 1VIAL PL,9/28/2016,B7233H07,11/15/2016,11/22/2016,11/22/2016,11/23/16 6:16,11/25/16 11:17,11/29/16 12:41,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003080753,ZSP1,000000000010167296,NEORECOR 2000IU/0.3ML 6ASRG DEATBENL,10/27/2016,B2007H02,11/15/2016,11/24/2016,11/25/2016,11/25/16 9:35,11/29/16 11:07,11/30/16 14:56,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079734,ZSP1,000000000010075877,BONVIVA 3MG/3ML 1ASRG BG,9/28/2016,H6279H22,11/15/2016,11/17/2016,11/18/2016,11/18/16 17:45,11/21/16 10:51,11/24/16 11:25,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080734,ZSP1,000000000010167305,NEORECOR 2000IU/0.3ML 6ASRG RO-BG-PL,10/27/2016,B2008H01,11/15/2016,11/25/2016,11/25/2016,11/25/16 14:30,11/30/16 13:28,12/1/16 13:58,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003081413,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,11/15/2016,H0585H02,11/15/2016,11/18/2016,11/18/2016,11/21/16 14:42,11/22/16 8:07,11/24/16 13:01,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003079580,ZSP1,000000000010108974,NEORECOR 3000IU/.3ML 6 ASRG GB-IE-GRCY,9/27/2016,H6227H04,11/15/2016,11/23/2016,11/23/2016,11/24/16 14:24,11/25/16 14:17,11/28/16 15:37,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003079596,ZSP1,000000000010110660,NEORECOR 3000IU/.3ML 6 ASRG TR,9/27/2016,H6228H01,11/21/2016,11/23/2016,11/23/2016,11/24/16 14:22,11/28/16 11:01,11/30/16 12:05,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003080812,ZSP1,000000000010169322,RECORMON 5000IU/.3ML 6 ASRG PK,10/27/2016,H0660H07,11/15/2016,11/21/2016,11/21/2016,11/22/16 16:57,11/23/16 9:20,11/23/16 13:41,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080642,ZSP1,000000000010107350,MIRCERA 50MCG/.3ML 1 ASRG FE-36,10/27/2016,H0538H29,11/16/2016,11/17/2016,11/18/2016,11/22/16 14:24,11/23/16 14:50,11/24/16 16:51,11/28/2016,ZSP1,1/1/2016,12/31/2016
000003080577,ZSP1,000000000010071574,BONVIVA 3MG/3ML 1ASRG BE,10/27/2016,H6268H43,11/16/2016,11/24/2016,11/24/2016,11/25/16 14:39,11/28/16 10:44,12/2/16 9:31,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080822,ZSP1,000000000010167324,NEORECOR 6000IU/0.3ML 6ASRG GB-IE-GRCY,10/27/2016,B2000H13,11/16/2016,11/18/2016,11/18/2016,11/18/16 17:32,11/21/16 8:57,11/22/16 13:43,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003081070,ZSP1,000000000010110637,RECORMON 2000IU/.3ML 6 ASRG FE,11/3/2016,H0854H01,11/16/2016,11/17/2016,11/18/2016,11/18/16 17:38,11/21/16 9:04,11/23/16 13:13,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080670,ZSP1,000000000010120745,RECORMON 2000IU/0.3ML 6ASRG CN,10/27/2016,H0854/01,11/16/2016,11/28/2016,11/28/2016,12/12/16 13:46,12/19/16 11:31,12/20/16 15:07,12/20/2016,ZSP1,1/1/2016,12/31/2016
000003079936,ZSP1,000000000010159526,AVASTIN 400MG/16ML 1VIAL NL,9/29/2016,B8021H06,11/17/2016,11/24/2016,11/24/2016,11/25/16 14:28,11/28/16 13:56,12/7/16 13:15,12/8/2016,ZSP1,1/1/2016,12/31/2016
000003079674,ZSP1,000000000010171459,MIRCERA 30MCG/0.3ML 1ASRG Q-BATCH,9/27/2016,B0004H01,11/17/2016,11/21/2016,11/22/2016,11/29/16 8:35,12/2/16 8:09,12/2/16 10:50,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080505,ZSP1,000000000010176978,MIRCERA 200MCG/0.3ML 1ASRG Q-BATCH,10/13/2016,B0001H01,11/17/2016,11/22/2016,11/22/2016,11/29/16 8:34,11/29/16 8:46,11/29/16 15:58,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080506,ZSP1,000000000010176978,MIRCERA 200MCG/0.3ML 1ASRG Q-BATCH,10/13/2016,B0002H01,11/17/2016,11/22/2016,11/22/2016,11/23/16 14:13,11/28/16 9:59,11/29/16 16:15,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080819,ZSP1,000000000010174962,NEORECOR 50000IU 1VILY ES,10/27/2016,H0710H05,11/17/2016,11/23/2016,11/28/2016,11/29/16 14:29,11/30/16 10:05,11/30/16 16:34,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003079679,ZSP1,000000000010171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,9/27/2016,B0004H01,11/17/2016,11/23/2016,11/23/2016,11/24/16 14:30,12/2/16 13:54,12/5/16 11:57,12/4/2016,ZSP1,1/1/2016,12/31/2016
000003079675,ZSP1,000000000010171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,9/27/2016,B0005H01,11/17/2016,11/23/2016,11/23/2016,11/24/16 14:25,12/2/16 11:23,12/5/16 9:45,12/4/2016,ZSP1,1/1/2016,12/31/2016
000003080498,ZSP1,000000000010176979,MIRCERA 50MCG/0.3ML 1ASRG Q-BATCH,10/13/2016,B0001H01,11/17/2016,11/23/2016,,11/25/16 14:39,11/29/16 8:08,12/1/16 14:27,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080500,ZSP1,000000000010176979,MIRCERA 50MCG/0.3ML 1ASRG Q-BATCH,10/13/2016,B0002H01,11/17/2016,11/23/2016,11/24/2016,11/24/16 14:18,12/1/16 11:30,12/1/16 14:36,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080499,ZSP1,000000000010176979,MIRCERA 50MCG/0.3ML 1ASRG Q-BATCH,10/13/2016,B0003H01,11/17/2016,11/24/2016,11/24/2016,11/24/16 14:17,12/1/16 12:17,12/1/16 14:43,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080761,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,10/27/2016,H0586H01,11/17/2016,11/21/2016,11/21/2016,11/22/16 16:57,11/24/16 10:58,11/30/16 12:23,11/30/2016,ZSP1,1/1/2016,12/31/2016
000003079641,ZSP1,000000000010110685,RECORMON 5000IU/.3ML 6 ASRG EFA,9/27/2016,H0661H01,11/17/2016,11/21/2016,11/22/2016,11/28/16 12:25,11/28/16 13:20,12/1/16 13:40,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003081397,ZSP1,000000000010079911,BONVIVA 3MG/3ML 1ASRG AT,11/14/2016,H6278H03,11/17/2016,11/28/2016,11/29/2016,11/30/16 10:36,12/1/16 15:34,12/9/16 10:44,12/12/2016,ZSP1,1/1/2016,12/31/2016
000003081414,ZSP1,000000000010167583,RECORMON 2000IU/.3ML 6 ASRG TW,11/16/2016,H6332H01,11/17/2016,11/25/2016,11/26/2016,11/28/16 10:55,11/29/16 7:33,12/1/16 11:48,12/2/2016,ZSP1,1/1/2016,12/31/2016
000003080674,ZSP1,000000000010132790,RECORMON 2000IU/0.3ML 6ASRG FA,10/27/2016,H0855H01,11/17/2016,11/28/2016,11/28/2016,11/29/16 14:21,11/30/16 13:47,12/6/16 10:44,12/6/2016,ZSP1,1/1/2016,12/31/2016
000003079556,ZSP1,000000000010108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,9/27/2016,H6212H12,11/17/2016,11/21/2016,11/21/2016,11/21/16 14:35,11/22/16 12:28,11/23/16 9:51,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003080704,ZSP1,000000000010149881,RECORMON 2000IU/0.3ML 6ASRG EFAPIL,10/27/2016,H0855H02,11/17/2016,11/28/2016,11/28/2016,11/30/16 10:56,12/1/16 13:48,12/2/16 11:16,12/2/2016,ZSP1,1/1/2016,12/31/2016
