process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003081113,ZSP1,000000000010161801,MIRCERA 30MCG/0.3ML 1ASRG US-WDY,MIRCERA,04/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081329,ZSP1,000000000010168733,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,ACTEMRA,07/11/2016,B3013H12,29/11/2016,02/12/2016,02/12/2016,02/12/16 13:36,08/12/16 08:15,08/12/16 11:25,12/12/2016,ZSP1,01/01/2016,31/12/2016
000003081333,ZSP1,000000000010159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,AVASTIN,09/11/2016,B8504H19,09/11/2016,09/11/2016,10/11/2016,11/11/16 11:12,14/11/16 07:02,16/11/16 08:21,17/11/2016,ZSP1,01/01/2016,31/12/2016
000003081336,ZSP1,000000000010171459,MIRCERA 30MCG/0.3ML 1ASRG Q-BATCH,MIRCERA,10/11/2016,H0555H01,11/11/2016,14/11/2016,14/11/2016,14/11/16 13:26,16/11/16 11:49,17/11/16 09:25,22/11/2016,ZSP1,01/01/2016,31/12/2016
000003081337,ZSP1,000000000010161798,MIRCERA 200MCG/0.3ML 1ASRG US-WDY,MIRCERA,10/11/2016,H0550H03,10/11/2016,11/11/2016,11/11/2016,11/11/16 11:09,14/11/16 13:37,16/11/16 08:37,17/11/2016,ZSP1,01/01/2016,31/12/2016
000003081352,ZSP1,000000000010167584,RECORMON 5000IU/.3ML 6 ASRG TW,NEORECORMON,09/11/2016,H6223H05,09/11/2016,23/11/2016,23/11/2016,23/11/16 06:11,23/11/16 09:17,24/11/16 12:49,25/11/2016,ZSP1,01/01/2016,31/12/2016
000003081354,ZSP1,000000000010107354,MIRCERA 150MCG/.3ML 1 ASRG FE-36,MIRCERA,09/11/2016,H0555H23,01/12/2016,14/12/2016,14/12/2016,15/12/16 10:41,19/12/16 08:31,20/12/16 09:28,20/12/2016,ZSP1,01/01/2016,31/12/2016
000003081359,ZSP1,000000000010110667,MIRCERA 50MCG/.3ML 1 ASRG IN,MIRCERA,10/11/2016,H0538H36,12/12/2016,14/12/2016,14/12/2016,15/12/16 10:41,19/12/16 12:57,21/12/16 16:09,21/12/2016,ZSP1,01/01/2016,31/12/2016
000003081375,ZSP1,000000000010174957,RECORMON 50000IU 1VILY BA,NEORECORMON,11/11/2016,H0710H03,11/11/2016,22/11/2016,23/11/2016,23/11/16 13:19,28/11/16 09:07,29/11/16 12:45,30/11/2016,ZSP1,01/01/2016,31/12/2016
000003081376,ZSP1,000000000010109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECORMON,11/11/2016,H0589H02,22/11/2016,24/11/2016,24/11/2016,24/11/16 14:12,28/11/16 14:14,29/11/16 12:31,30/11/2016,ZSP1,01/01/2016,31/12/2016
000003081383,ZSP1,000000000010168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,ACTEMRA,10/11/2016,B3010H18,05/12/2016,07/12/2016,07/12/2016,08/12/16 15:57,12/12/16 10:49,13/12/16 14:49,14/12/2016,ZSP1,01/01/2016,31/12/2016
000003081384,ZSP1,000000000010168764,ROACTEM 80MG/4ML 1VIAL IV SK,ACTEMRA,10/11/2016,B3010H17,29/11/2016,07/12/2016,07/12/2016,08/12/16 15:56,09/12/16 08:32,13/12/16 09:53,13/12/2016,ZSP1,01/01/2016,31/12/2016
000003081394,ZSP1,000000000010167338,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,14/11/2016,B2002H08,14/11/2016,29/11/2016,30/11/2016,30/11/16 10:49,01/12/16 16:11,07/12/16 09:45,08/12/2016,ZSP1,01/01/2016,31/12/2016
000003081395,ZSP1,000000000010110626,RECORMON 2000IU/.3ML 6 ASRG RS,NEORECORMON,14/11/2016,H0855H04,29/11/2016,01/12/2016,21/12/2016,02/12/16 13:37,05/12/16 11:22,06/12/16 10:50,08/12/2016,ZSP1,01/01/2016,31/12/2016
000003081396,ZSP1,000000000010167296,NEORECOR 2000IU/0.3ML 6ASRG DEATBENL,NEORECORMON,14/11/2016,B2008H02,22/11/2016,25/11/2016,25/11/2016,25/11/16 09:35,29/11/16 07:19,30/11/16 16:51,01/12/2016,ZSP1,01/01/2016,31/12/2016
000003081397,ZSP1,000000000010079911,BONVIVA 3MG/3ML 1ASRG AT,BONVIVA,14/11/2016,H6278H03,17/11/2016,28/11/2016,29/11/2016,30/11/16 10:36,01/12/16 15:34,09/12/16 10:44,12/12/2016,ZSP1,01/01/2016,31/12/2016
000003081398,ZSP1,000000000010079911,BONVIVA 3MG/3ML 1ASRG AT,BONVIVA,14/11/2016,H6280H04,21/11/2016,21/12/2016,23/12/2016,23/12/16 09:48,28/12/16 07:34,05/01/17 14:42,15/02/2017,ZSP1,01/01/2016,31/12/2016
000003081399,ZSP1,000000000010159236,HERCEPTI 150MG 1VILY IV ES,HERCEPTIN,16/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081408,ZSP1,000000000010167336,NEORECOR 5000IU/0.3ML 6ASRG SC,NEORECORMON,11/11/2016,B2002H06,06/12/2016,14/12/2016,15/12/2016,15/12/16 10:42,19/12/16 13:41,19/12/16 16:34,19/12/2016,ZSP1,01/01/2016,31/12/2016
000003081410,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,NEORECORMON,14/11/2016,H6268H01,18/11/2016,30/11/2016,30/11/2016,01/12/16 12:56,05/12/16 11:03,07/12/16 11:48,08/12/2016,ZSP1,01/01/2016,31/12/2016
000003081413,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,MIRCERA,15/11/2016,H0585H02,15/11/2016,18/11/2016,18/11/2016,21/11/16 14:42,22/11/16 08:07,24/11/16 13:01,25/11/2016,ZSP1,01/01/2016,31/12/2016
000003081414,ZSP1,000000000010167583,RECORMON 2000IU/.3ML 6 ASRG TW,NEORECORMON,16/11/2016,H6332H01,17/11/2016,25/11/2016,26/11/2016,28/11/16 10:55,29/11/16 07:33,01/12/16 11:48,02/12/2016,ZSP1,01/01/2016,31/12/2016
000003081416,ZSP1,000000000010159253,HERCEPTI 150MG 1VILY IV RO,HERCEPTIN,16/11/2016,H4770H01,24/11/2016,29/11/2016,29/11/2016,29/11/16 14:18,01/12/16 15:51,02/12/16 11:41,05/12/2016,ZSP1,01/01/2016,31/12/2016
000003081417,ZSP1,000000000010159232,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,16/11/2016,H4773H01,08/12/2016,22/12/2016,22/12/2016,23/12/16 09:51,27/12/16 13:21,28/12/16 09:08,29/12/2016,ZSP1,01/01/2016,31/12/2016
000003081418,ZSP1,000000000010159232,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,16/11/2016,H4768H05,08/12/2016,21/12/2016,22/12/2016,22/12/16 15:22,27/12/16 11:29,05/01/17 13:11,,ZSP1,01/01/2016,31/12/2016
000003081419,ZSP1,000000000010110685,RECORMON 5000IU/.3ML 6 ASRG EFA,NEORECORMON,17/11/2016,H0662H01,17/11/2016,14/12/2016,14/12/2016,15/12/16 10:50,20/12/16 13:29,20/12/16 17:09,21/12/2016,ZSP1,01/01/2016,31/12/2016
000003081420,ZSP1,000000000010159239,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTIN,16/11/2016,H4780H01,12/12/2016,23/12/2016,23/12/2016,27/12/16 13:01,29/12/16 09:48,30/12/16 10:07,02/01/2017,ZSP1,01/01/2016,31/12/2016
000003081421,ZSP1,000000000010168704,ROACTEM 200MG/10ML 1VIAL IV IT-CLIN,ACTEMRA,16/11/2016,B3007H11,05/12/2016,06/12/2016,06/12/2016,07/12/16 13:07,08/12/16 08:58,09/12/16 12:55,12/12/2016,ZSP1,01/01/2016,31/12/2016
000003081423,ZSP1,000000000010159519,AVASTIN 400MG/16ML 1VIAL ELL,AVASTIN,17/11/2016,B8024H04,12/12/2016,14/12/2016,14/12/2016,15/12/16 10:47,19/12/16 09:28,20/12/16 11:34,20/12/2016,ZSP1,01/01/2016,31/12/2016
000003081425,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,NEORECORMON,22/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081426,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,NEORECORMON,22/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081427,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,NEORECORMON,22/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081428,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,NEORECORMON,22/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081429,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,NEORECORMON,22/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081430,ZSP1,000000000010110689,RECORMON 5000IU/.3ML 6 ASRG PH,NEORECORMON,23/11/2016,H0661H02,23/11/2016,29/11/2016,29/11/2016,29/11/16 14:23,01/12/16 08:26,01/12/16 12:09,02/12/2016,ZSP1,01/01/2016,31/12/2016
000003081431,ZSP1,000000000010167372,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,NEORECORMON,24/11/2016,B2001H10,24/11/2016,08/12/2016,08/12/2016,08/12/16 15:47,09/12/16 11:23,19/12/16 16:23,19/12/2016,ZSP1,01/01/2016,31/12/2016
000003081432,ZSP1,000000000010159234,HERCEPTI 150MG 1VILY IV DK-NO-IS,HERCEPTIN,24/11/2016,H4770H02,29/11/2016,30/11/2016,30/11/2016,01/12/16 12:53,01/12/16 16:59,07/12/16 15:27,08/12/2016,ZSP1,01/01/2016,31/12/2016
000003081433,ZSP1,000000000010085298,MIRCERA 100MCG/.3ML 1 ASRG AR,MIRCERA,25/11/2016,H0584H07,16/12/2016,20/12/2016,20/12/2016,21/12/16 15:20,28/12/16 09:27,29/12/16 14:43,30/12/2016,ZSP1,01/01/2016,31/12/2016
000003081434,ZSP1,000000000010095578,MIRCERA 360MCG/0.6ML 1ASRG FR,MIRCERA,25/11/2016,,28/12/2016,,,13/01/17 14:37,24/01/17 09:10,30/01/17 15:28,,ZSP1,01/01/2016,31/12/2016
000003081435,ZSP1,000000000010095631,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,H0576H13,01/12/2016,20/12/2016,20/12/2016,21/12/16 15:21,28/12/16 09:47,29/12/16 14:54,30/12/2016,ZSP1,01/01/2016,31/12/2016
000003081436,ZSP1,000000000010095629,MIRCERA 100MCG/.3ML 1 ASRG FR,MIRCERA,25/11/2016,,29/12/2016,,,16/01/17 10:23,17/01/17 12:42,18/01/17 13:19,,ZSP1,01/01/2016,31/12/2016
000003081437,ZSP1,000000000010095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,25/11/2016,,27/12/2016,,,10/01/17 08:57,10/01/17 11:21,16/01/17 14:35,,ZSP1,01/01/2016,31/12/2016
000003081438,ZSP1,000000000010095638,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,MIRCERA,25/11/2016,,28/12/2016,,,13/01/17 14:42,16/01/17 11:28,17/01/17 17:15,,ZSP1,01/01/2016,31/12/2016
000003081439,ZSP1,000000000010095656,MIRCERA 200MCG/.3ML 1 ASRG ELL,MIRCERA,25/11/2016,H0553H11,08/12/2016,27/12/2016,27/12/2016,27/12/16 12:56,28/12/16 10:13,30/12/16 11:37,03/01/2017,ZSP1,01/01/2016,31/12/2016
000003081444,ZSP1,000000000010110689,RECORMON 5000IU/.3ML 6 ASRG PH,NEORECORMON,23/11/2016,H0660H08,23/11/2016,29/11/2016,29/11/2016,30/11/16 10:54,01/12/16 11:00,01/12/16 16:24,02/12/2016,ZSP1,01/01/2016,31/12/2016
000003081445,ZSP1,000000000010108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,NEORECORMON,25/11/2016,H0634H31,25/11/2016,28/11/2016,28/11/2016,29/11/16 14:29,30/11/16 10:24,30/11/16 15:19,02/12/2016,ZSP1,01/01/2016,31/12/2016
000003081446,ZSP1,000000000010167324,NEORECOR 6000IU/0.3ML 6ASRG GB-IE-GRCY,NEORECORMON,25/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081447,ZSP1,000000000010109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,25/11/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003081448,ZSP1,000000000010091268,MIRCERA 150MCG/0.3ML 1ASRG MX,MIRCERA,25/11/2016,,27/12/2016,,,12/01/17 10:30,13/01/17 15:00,17/01/17 12:43,,ZSP1,01/01/2016,31/12/2016
000003081449,ZSP1,000000000010095575,MIRCERA 360MCG/.6ML 1 ASRG BE-NL,MIRCERA,25/11/2016,H0025H02,14/12/2016,19/12/2016,19/12/2016,20/12/16 10:11,05/01/17 07:06,30/01/17 11:43,,ZSP1,01/01/2016,31/12/2016
000003081450,ZSP1,000000000010095584,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,25/11/2016,,03/01/2017,,,11/01/17 10:29,12/01/17 09:28,12/01/17 13:34,,ZSP1,01/01/2016,31/12/2016
000003081451,ZSP1,000000000010095599,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,MIRCERA,25/11/2016,H0592H50,19/12/2016,28/12/2016,28/12/2016,29/12/16 13:13,30/12/16 10:34,03/01/17 12:43,04/01/2017,ZSP1,01/01/2016,31/12/2016
000003081452,ZSP1,000000000010095627,MIRCERA 100MCG/.3ML 1 ASRG ELL,MIRCERA,25/11/2016,H0576H15,14/12/2016,20/12/2016,20/12/2016,21/12/16 15:21,28/12/16 09:55,29/12/16 15:09,02/01/2017,ZSP1,01/01/2016,31/12/2016
000003081453,ZSP1,000000000010095602,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,,19/12/2016,,,10/01/17 09:09,10/01/17 13:19,11/01/17 15:41,,ZSP1,01/01/2016,31/12/2016
000003081454,ZSP1,000000000010095622,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,MIRCERA,25/11/2016,H0592H51,19/12/2016,,,10/01/17 09:10,10/01/17 14:53,11/01/17 16:10,,ZSP1,01/01/2016,31/12/2016
000003081455,ZSP1,000000000010095623,MIRCERA 75MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,25/11/2016,H0592H49,19/12/2016,28/12/2016,28/12/2016,28/12/16 11:39,29/12/16 10:45,03/01/17 13:15,04/01/2017,ZSP1,01/01/2016,31/12/2016
000003081456,ZSP1,000000000010095650,MIRCERA 150MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,,27/12/2016,,,12/01/17 10:31,13/01/17 14:50,19/01/17 10:19,,ZSP1,01/01/2016,31/12/2016
000003081457,ZSP1,000000000010095655,MIRCERA 200MCG/.3ML 1 ASRG BE-NL,MIRCERA,25/11/2016,,30/12/2016,,,13/01/17 14:53,16/01/17 11:43,17/01/17 16:57,,ZSP1,01/01/2016,31/12/2016
000003081458,ZSP1,000000000010095665,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,25/11/2016,H0550H15,19/12/2016,29/12/2016,29/12/2016,29/12/16 13:04,02/01/17 10:58,03/01/17 14:19,21/04/2017,ZSP1,01/01/2016,31/12/2016
000003081459,ZSP1,000000000010095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,25/11/2016,,03/01/2017,,,12/01/17 10:23,13/01/17 14:09,17/01/17 09:12,,ZSP1,01/01/2016,31/12/2016
000003081460,ZSP1,000000000010095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,H0550H09,08/12/2016,29/12/2016,29/12/2016,29/12/16 13:01,30/12/16 11:33,04/01/17 08:23,,ZSP1,01/01/2016,31/12/2016
000003081461,ZSP1,000000000010095661,MIRCERA 200MCG/.3ML 1 ASRG IT-PU,MIRCERA,25/11/2016,H0553H13,08/12/2016,27/12/2016,28/12/2016,28/12/16 11:41,30/12/16 07:18,30/12/16 12:12,03/01/2017,ZSP1,01/01/2016,31/12/2016
000003081462,ZSP1,000000000010095670,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,H0550H14,19/12/2016,28/12/2016,29/12/2016,29/12/16 13:04,02/01/17 11:22,04/01/17 09:02,,ZSP1,01/01/2016,31/12/2016
000003081463,ZSP1,000000000010095658,MIRCERA 200MCG/.3ML 1 ASRG FR,MIRCERA,25/11/2016,,27/12/2016,,,13/01/17 14:43,17/01/17 10:43,17/01/17 16:50,,ZSP1,01/01/2016,31/12/2016
000003081464,ZSP1,000000000010095667,MIRCERA 250MCG/.3ML 1 ASRG ES-PT,MIRCERA,25/11/2016,H0550H16,19/12/2016,29/12/2016,29/12/2016,29/12/16 13:02,03/01/17 14:08,09/01/17 10:48,,ZSP1,01/01/2016,31/12/2016
000003081465,ZSP1,000000000010098943,MIRCERA 120MCG/0.3ML 1ASRG DE,MIRCERA,25/11/2016,,28/12/2016,,,13/01/17 14:44,17/01/17 12:24,18/01/17 09:58,,ZSP1,01/01/2016,31/12/2016
000003081466,ZSP1,000000000010095676,MIRCERA 30MCG/.3ML 1 ASRG ELL,MIRCERA,25/11/2016,,03/01/2017,,,12/01/17 15:41,16/01/17 13:52,17/01/17 09:04,,ZSP1,01/01/2016,31/12/2016
000003081467,ZSP1,000000000010095593,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,25/11/2016,,03/01/2017,,,11/01/17 10:20,12/01/17 09:33,13/01/17 07:34,,ZSP1,01/01/2016,31/12/2016
000003081468,ZSP1,000000000010107350,MIRCERA 50MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,,03/01/2017,,,12/01/17 10:23,12/01/17 13:21,13/01/17 13:53,,ZSP1,01/01/2016,31/12/2016
000003081469,ZSP1,000000000010098949,MIRCERA 200MCG/.3ML 1 ASRG DE,MIRCERA,25/11/2016,H0553H10,08/12/2016,27/12/2016,27/12/2016,27/12/16 12:55,28/12/16 10:33,03/01/17 13:43,03/01/2017,ZSP1,01/01/2016,31/12/2016
000003081470,ZSP1,000000000010107681,MIRCERA 200MCG/.3ML 1 ASRG EFA-36,MIRCERA,25/11/2016,H0553H15,19/12/2016,27/12/2016,27/12/2016,27/12/16 12:57,28/12/16 10:49,29/12/16 12:27,02/01/2017,ZSP1,01/01/2016,31/12/2016
000003081471,ZSP1,000000000010108944,NEORECOR 10000IU/.6ML 6 ASRG GB-IE-GRCY,NEORECORMON,25/11/2016,H6212H19,08/12/2016,21/12/2016,21/12/2016,21/12/16 15:06,29/12/16 08:34,30/12/16 09:14,02/01/2017,ZSP1,01/01/2016,31/12/2016
000003081472,ZSP1,000000000010095660,MIRCERA 200MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,25/11/2016,H0553H12,08/12/2016,27/12/2016,27/12/2016,27/12/16 12:55,28/12/16 09:16,30/12/16 11:42,03/01/2017,ZSP1,01/01/2016,31/12/2016
000003081473,ZSP1,000000000010108942,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,NEORECORMON,25/11/2016,,23/12/2016,,,10/01/17 09:01,10/01/17 13:04,12/01/17 11:44,,ZSP1,01/01/2016,31/12/2016
000003081474,ZSP1,000000000010107671,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,MIRCERA,25/11/2016,,05/01/2017,,,12/01/17 10:28,13/01/17 09:45,17/01/17 09:44,,ZSP1,01/01/2016,31/12/2016
000003081475,ZSP1,000000000010108947,NEORECOR 10000IU/.6ML 6 ASRG SC,NEORECORMON,25/11/2016,,20/12/2016,,,10/01/17 09:13,10/01/17 13:18,13/01/17 10:01,,ZSP1,01/01/2016,31/12/2016
000003081476,ZSP1,000000000010108986,NEORECOR 30000IU/.6ML 4 ASRG GB-IE-GRCY,NEORECORMON,25/11/2016,H0636H13,08/12/2016,15/12/2016,15/12/2016,16/12/16 11:12,20/12/16 08:28,22/12/16 16:24,23/12/2016,ZSP1,01/01/2016,31/12/2016
000003081477,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,NEORECORMON,25/11/2016,H6269H02,09/12/2016,20/12/2016,20/12/2016,21/12/16 15:28,28/12/16 13:35,29/12/16 10:31,30/12/2016,ZSP1,01/01/2016,31/12/2016
000003081478,ZSP1,000000000010108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,25/11/2016,H6269H01,06/12/2016,15/12/2016,15/12/2016,16/12/16 11:15,20/12/16 08:58,22/12/16 11:10,22/12/2016,ZSP1,01/01/2016,31/12/2016
000003081479,ZSP1,000000000010108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,25/11/2016,,22/12/2016,,,11/01/17 10:34,12/01/17 11:58,13/01/17 09:33,,ZSP1,01/01/2016,31/12/2016
000003081480,ZSP1,000000000010095678,MIRCERA 30MCG/.3ML 1 ASRG FR,MIRCERA,25/11/2016,,03/01/2017,,,13/01/17 14:55,17/01/17 07:00,17/01/17 12:27,,ZSP1,01/01/2016,31/12/2016
000003081481,ZSP1,000000000010107353,MIRCERA 120MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,H0550H11,20/12/2016,29/12/2016,29/12/2016,30/12/16 10:40,04/01/17 10:17,10/01/17 16:51,,ZSP1,01/01/2016,31/12/2016
000003081481,ZSP1,000000000010107353,MIRCERA 120MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,H0550H11,20/12/2016,29/12/2016,29/12/2016,30/12/16 10:40,04/01/17 10:17,10/01/17 16:51,,ZSP1,01/01/2016,31/12/2016
000003081482,ZSP1,000000000010107349,MIRCERA 30MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,H0554H11,16/12/2016,20/12/2016,20/12/2016,21/12/16 15:20,28/12/16 10:42,04/01/17 11:10,04/01/2017,ZSP1,01/01/2016,31/12/2016
000003081483,ZSP1,000000000010107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,,21/12/2016,,,10/01/17 08:57,10/01/17 11:13,18/01/17 13:41,,ZSP1,01/01/2016,31/12/2016
000003081484,ZSP1,000000000010098951,MIRCERA 250MCG/.3ML 1 ASRG DE,MIRCERA,25/11/2016,,03/01/2017,,,16/01/17 10:17,17/01/17 10:49,19/01/17 10:40,,ZSP1,01/01/2016,31/12/2016
000003081485,ZSP1,000000000010107351,MIRCERA 75MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,H0592H52,19/12/2016,05/01/2017,05/01/2017,10/01/17 09:21,10/01/17 10:00,11/01/17 11:00,,ZSP1,01/01/2016,31/12/2016
000003081486,ZSP1,000000000010107679,RECORMON 2000IU/0.3ML 6ASRG KZ,NEORECORMON,25/11/2016,H0855H09,14/12/2016,19/12/2016,19/12/2016,19/12/16 16:17,20/12/16 13:38,22/12/16 16:43,27/12/2016,ZSP1,01/01/2016,31/12/2016
000003081487,ZSP1,000000000010107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,MIRCERA,25/11/2016,,27/12/2016,,,13/01/17 14:54,16/01/17 16:03,17/01/17 16:31,,ZSP1,01/01/2016,31/12/2016
000003081488,ZSP1,000000000010107677,MIRCERA 100MCG/.3ML 1 ASRG EFA-36,MIRCERA,25/11/2016,,,,,13/03/17 13:43,15/03/17 08:16,16/03/17 10:53,,ZSP1,01/01/2016,31/12/2016
000003081489,ZSP1,000000000010108938,NEORECOR 10000IU/.6ML 1 ASRG IT-PU,NEORECORMON,25/11/2016,,20/12/2016,,,12/01/17 10:24,13/01/17 08:58,24/01/17 12:17,,ZSP1,01/01/2016,31/12/2016
000003081490,ZSP1,000000000010108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECORMON,25/11/2016,,23/12/2016,,,10/01/17 09:02,11/01/17 10:05,12/01/17 11:26,,ZSP1,01/01/2016,31/12/2016
000003081491,ZSP1,000000000010108960,NEORECOR 20000IU/.6ML 1 ASRG FR-CLIN,NEORECORMON,25/11/2016,,20/12/2016,,,11/01/17 10:31,13/01/17 08:35,16/01/17 09:13,,ZSP1,01/01/2016,31/12/2016
000003081492,ZSP1,000000000010108980,NEORECOR 30000IU/.6ML 1 ASRG IT-PU,NEORECORMON,25/11/2016,,22/12/2016,,,13/01/17 15:28,19/01/17 11:30,26/01/17 13:44,,ZSP1,01/01/2016,31/12/2016
000003081493,ZSP1,000000000010109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECORMON,25/11/2016,,28/12/2016,,,10/01/17 09:17,11/01/17 08:26,11/01/17 15:10,,ZSP1,01/01/2016,31/12/2016
000003081494,ZSP1,000000000010109017,NEORECOR 6000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,25/11/2016,H6217H10,09/12/2016,20/12/2016,21/12/2016,21/12/16 15:12,29/12/16 06:55,29/12/16 10:42,30/12/2016,ZSP1,01/01/2016,31/12/2016
000003081495,ZSP1,000000000010109022,NEORECOR 6000IU/.3ML 6 ASRG ES-PT,NEORECORMON,25/11/2016,H6217H12,22/12/2016,05/01/2017,05/01/2017,10/01/17 09:20,10/01/17 13:12,11/01/17 11:05,,ZSP1,01/01/2016,31/12/2016
000003081496,ZSP1,000000000010110603,RECORMON 6000IU/.3ML 6 ASRG FE,NEORECORMON,25/11/2016,H0619H01,09/12/2016,29/12/2016,29/12/2016,29/12/16 13:05,04/01/17 09:34,09/01/17 09:48,,ZSP1,01/01/2016,31/12/2016
000003081497,ZSP1,000000000010110634,RECORMON 30000IU/.6ML 4 ASRG EFA,NEORECORMON,25/11/2016,H0636H12,05/12/2016,15/12/2016,15/12/2016,16/12/16 11:10,20/12/16 10:14,22/12/16 09:09,23/12/2016,ZSP1,01/01/2016,31/12/2016
000003081498,ZSP1,000000000010110598,NEORECOR 6000IU/0.3ML 6ASRG AU-NZ,NEORECORMON,25/11/2016,H0619H02,22/12/2016,05/01/2017,05/01/2017,05/01/17 09:47,09/01/17 10:26,10/01/17 15:17,,ZSP1,01/01/2016,31/12/2016
000003081499,ZSP1,000000000010110637,RECORMON 2000IU/.3ML 6 ASRG FE,NEORECORMON,25/11/2016,H0857H02,14/12/2016,29/12/2016,30/12/2016,30/12/16 10:37,02/01/17 11:19,09/01/17 08:55,,ZSP1,01/01/2016,31/12/2016
000003081500,ZSP1,000000000010109009,NEORECOR 5000IU/.3ML 6 ASRG ELL,NEORECORMON,25/11/2016,H6223H09,30/12/2016,03/01/2017,,03/01/17 11:01,09/01/17 09:48,11/01/17 07:22,,ZSP1,01/01/2016,31/12/2016
000003081501,ZSP1,000000000010109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,NEORECORMON,25/11/2016,,20/12/2016,,,12/01/17 15:31,17/01/17 07:06,17/01/17 13:54,,ZSP1,01/01/2016,31/12/2016
000003081502,ZSP1,000000000010110608,RECORMON 10000IU/.6ML 6 ASRG CH,NEORECORMON,25/11/2016,H6212H20,08/12/2016,21/12/2016,21/12/2016,22/12/16 10:24,29/12/16 10:08,30/12/16 09:29,02/01/2017,ZSP1,01/01/2016,31/12/2016
000003081503,ZSP1,000000000010110627,RECORMON 2000IU/.3ML 6 ASRG ZA,NEORECORMON,25/11/2016,H0857H06,15/12/2016,30/12/2016,30/12/2016,30/12/16 10:37,03/01/17 09:17,04/01/17 09:10,,ZSP1,01/01/2016,31/12/2016
