Plant,Plant Name,Material,Product Family,Dollar Per KG,Product Name,KGs/Vial,Batch,Actual finish,Year,Quarter,Month,DS Goods Issued (KGs),Expected Vials,Actual Filled Vials,Insp Passed Vials,Packed Vials,Filling Yield,Insp Yield,Packed Yield,Overall Yield,KGs Issued,KG's Filled,KG's Inspected,KG's Packed,KG's lost - Fill,KG's lost - Insp,KG's lost - Pkg,Total KG's lost,$s lost - Fill,$s lost - Insp,$s lost - Pkg,Total $s lost
1022,Hillsboro Fill-Finish,21952,Rituxan ,"$132,500",Rituxan 100mg Fill HTO Ex Zenyaku,0.00463,3185333,7/29/2017,2017,Q3-2017,Jul,142.25,73601,72423,72133,67805,98.40%,98.01%,92.13%,92.13%,142.25,335.319,333.977,313.939,5.452,6.794,26.832,26.832,"$722,435","$900,154","$3,555,274","$3,555,274.17"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3064142,1/15/2016,2016,Q1-2016,Jan,238.7,25438,24891,24119,22769,97.85%,94.82%,89.51%,89.51%,238.7,446.046,432.219,408.015,9.801,23.628,47.832,47.832,"$1,298,595","$3,130,730","$6,337,795","$6,337,795.42"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3068614,2/11/2016,2016,Q1-2016,Feb,258.5,27548,27121,25941,23347,98.45%,94.17%,84.75%,84.75%,258.5,486.008,464.866,418.38,7.652,28.793,75.28,75.28,"$1,013,853","$3,815,080","$9,974,558","$9,974,558.19"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3074132,2/12/2016,2016,Q1-2016,Feb,237,25257,24057,23804,22995,95.25%,94.25%,91.05%,91.05%,237,431.102,426.576,412.072,21.499,26.025,40.529,40.529,"$2,848,555","$3,448,326","$5,370,049","$5,370,049.11"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3089087,3/25/2016,2016,Q1-2016,Mar,238.2,25385,24153,23127,21485,95.15%,91.11%,84.64%,84.64%,238.2,432.83,414.435,385.01,22.062,40.458,69.882,69.882,"$2,923,252","$5,360,626","$9,259,421","$9,259,420.76"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3089087,3/22/2016,2016,Q1-2016,Mar,238.2,25385,24141,24129,22054,95.10%,95.05%,86.88%,86.88%,238.2,432.603,432.386,395.201,22.29,22.506,59.691,59.691,"$2,953,388","$2,982,048","$7,909,090","$7,909,089.93"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3089089,4/14/2016,2016,Q2-2016,Apr,232.8,24809,24747,24166,23392,99.75%,97.41%,94.29%,94.29%,232.8,443.468,433.047,419.189,1.111,11.533,25.39,25.39,"$147,267","$1,528,117","$3,364,236","$3,364,235.92"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3108482,7/14/2016,2016,Q3-2016,Jul,237.25,25283,24297,24224,23958,96.10%,95.81%,94.76%,94.76%,237.25,435.408,434.102,429.327,17.67,18.976,23.751,23.751,"$2,341,281","$2,514,356","$3,147,059","$3,147,059.10"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3108482,7/13/2016,2016,Q3-2016,Jul,237.25,25283,24184,23119,22750,95.65%,91.44%,89.98%,89.98%,237.25,433.369,414.301,407.672,19.709,38.777,45.406,45.406,"$2,611,429","$5,137,971","$6,016,289","$6,016,289.19"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3115894,7/28/2016,2016,Q3-2016,Jul,236.1,25161,24419,24248,22744,97.05%,96.37%,90.40%,90.40%,236.1,437.581,434.518,407.578,13.301,16.364,43.304,43.304,"$1,762,385","$2,168,241","$5,737,805","$5,737,805.05"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3115894,7/27/2016,2016,Q3-2016,Jul,236.1,25161,24129,23623,21709,95.90%,93.89%,86.28%,86.28%,236.1,432.396,423.315,389.027,18.486,27.566,61.855,61.855,"$2,449,416","$3,652,557","$8,195,790","$8,195,790.34"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3141681,12/2/2016,2016,Q4-2016,Dec,236.5,25203,24006,23430,21790,95.25%,92.96%,86.46%,86.46%,236.5,430.193,419.868,390.477,21.453,31.778,61.169,61.169,"$2,842,546","$4,210,558","$8,104,834","$8,104,834.10"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3141984,12/15/2016,2016,Q4-2016,Dec,239.85,25560,24449,23324,21295,95.65%,91.25%,83.31%,83.31%,239.85,438.118,417.965,381.602,19.925,40.078,76.441,76.441,"$2,640,047","$5,310,379","$10,128,471","$10,128,470.55"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3141984,12/14/2016,2016,Q4-2016,Dec,239.85,25560,24666,24654,22657,96.50%,96.45%,88.64%,88.64%,239.85,442.012,441.791,406.006,16.032,16.253,52.038,52.038,"$2,124,176","$2,153,459","$6,894,979","$6,894,978.99"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3149314,1/4/2017,2017,Q1-2017,Jan,226.1,24095,23902,23221,22432,99.20%,96.37%,93.10%,93.10%,226.1,428.331,416.123,401.975,3.454,15.662,29.81,29.81,"$457,692","$2,075,175","$3,949,810","$3,949,810.03"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3149314,1/3/2017,2017,Q1-2017,Jan,226.1,24095,23071,22287,20637,95.75%,92.49%,85.65%,85.65%,226.1,413.434,399.377,369.823,18.351,32.408,61.962,61.962,"$2,431,488","$4,294,009","$8,209,902","$8,209,902.36"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3149314,12/31/2016,2016,Q4-2016,Dec,226.1,24095,23830,22793,21677,98.90%,94.60%,89.96%,89.96%,226.1,427.035,408.459,388.445,4.75,23.326,43.34,43.34,"$629,326","$3,090,651","$5,742,572","$5,742,571.88"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3155124,3/21/2017,2017,Q1-2017,Mar,237.15,25273,24287,23923,22296,96.10%,94.66%,88.22%,88.22%,237.15,435.225,428.696,399.545,17.663,24.191,53.342,53.342,"$2,340,294","$3,205,303","$7,067,855","$7,067,855.20"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3155124,3/20/2017,2017,Q1-2017,Mar,237.15,25273,25071,24306,24136,99.20%,96.17%,95.50%,95.50%,237.15,449.264,435.561,432.513,3.623,17.326,20.375,20.375,"$480,060","$2,295,649","$2,699,632","$2,699,631.81"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3172816,5/24/2017,2017,Q2-2017,May,247.4,26365,25745,25398,24534,97.65%,96.33%,93.06%,93.06%,247.4,461.359,455.13,439.656,11.103,17.331,32.806,32.806,"$1,471,127","$2,296,383","$4,346,745","$4,346,745.42"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3172816,5/22/2017,2017,Q2-2017,May,247.4,26365,25653,25640,24333,97.30%,97.25%,92.29%,92.29%,247.4,459.705,459.475,436.042,12.756,12.986,36.42,36.42,"$1,690,231","$1,720,687","$4,825,591","$4,825,591.24"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3179399,6/30/2017,2017,Q2-2017,Jun,234.6,25001,24838,24615,24172,99.35%,98.46%,96.68%,96.68%,234.6,445.105,441.099,433.16,2.912,6.918,14.858,14.858,"$385,855","$916,643","$1,968,665","$1,968,664.79"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3179399,6/29/2017,2017,Q2-2017,Jun,234.6,25001,24738,24701,23318,98.95%,98.80%,93.27%,93.27%,234.6,443.313,442.648,417.86,4.704,5.369,30.157,30.157,"$623,304","$711,413","$3,995,862","$3,995,862.36"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3185337,7/25/2017,2017,Q3-2017,Jul,237.7,25331,24837,24403,22670,98.05%,96.33%,89.49%,89.49%,237.7,445.086,437.297,406.249,8.852,16.641,47.689,47.689,"$1,172,861","$2,204,903","$6,318,772","$6,318,771.77"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3185337,7/23/2017,2017,Q3-2017,Jul,237.7,25331,24508,24447,22956,96.75%,96.51%,90.62%,90.62%,237.7,439.184,438.087,411.363,14.753,15.851,42.574,42.574,"$1,954,768","$2,100,248","$5,641,082","$5,641,082.36"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3197052,9/16/2017,2017,Q3-2017,Sep,233.95,24932,23747,23641,22529,95.25%,94.82%,90.36%,90.36%,233.95,425.554,423.639,403.728,21.222,23.137,43.048,43.048,"$2,811,897","$3,065,633","$5,703,847","$5,703,846.54"
1022,Hillsboro Fill-Finish,21953,Rituxan ,"$132,500",Rituxan 500mg Fill HTO Ex Zenyaku,0.01792,3197052,9/14/2017,2017,Q3-2017,Sep,233.95,24932,24832,24459,23041,99.60%,98.11%,92.42%,92.42%,233.95,444.989,438.314,412.892,1.787,8.462,33.884,33.884,"$236,791","$1,121,207","$4,489,651","$4,489,650.80"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3149231,11/21/2016,2016,Q4-2016,Nov,154.75,80068,80068,78387,78152,100.00%,97.90%,97.61%,97.61%,154.75,751.331,735.553,733.346,0,15.778,17.985,17.985,$0,"$2,090,578","$2,382,961","$2,382,960.54"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3149231,11/20/2016,2016,Q4-2016,Nov,154.75,80068,78387,74624,73579,97.90%,93.20%,91.90%,91.90%,154.75,735.553,700.246,690.443,15.778,51.084,60.888,60.888,"$2,090,578","$6,768,695","$8,067,652","$8,067,652.12"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3155145,4/27/2017,2017,Q2-2017,Apr,263.4,136284,134649,129397,120210,98.80%,94.95%,88.21%,88.21%,263.4,1263.494,1214.218,1128.009,15.346,64.622,150.832,150.832,"$2,033,356","$8,562,463","$19,985,220","$19,985,220.10"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3155145,4/25/2017,2017,Q2-2017,Apr,263.4,136284,132264,128825,119807,97.05%,94.53%,87.91%,87.91%,263.4,1241.115,1208.846,1124.226,37.726,69.995,154.614,154.614,"$4,998,668","$9,274,308","$20,486,351","$20,486,351.27"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3155145,4/24/2017,2017,Q2-2017,Apr,263.4,136284,130356,127292,126783,95.65%,93.40%,93.03%,93.03%,263.4,1223.211,1194.465,1189.688,55.63,84.375,89.153,89.153,"$7,370,917","$11,179,690","$11,812,756","$11,812,756.25"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3185332,7/29/2017,2017,Q3-2017,Jul,259.9,134473,129430,124965,124215,96.25%,92.93%,92.37%,92.37%,259.9,1214.528,1172.627,1165.591,47.319,89.221,96.256,96.256,"$6,269,805","$11,821,717","$12,753,955","$12,753,955.42"
1022,Hillsboro Fill-Finish,21954,Rituxan ,"$132,500",Rituxan v1.2 100mg HTO,0.00938,3185332,7/28/2017,2017,Q3-2017,Jul,259.9,134473,131313,127571,115451,97.65%,94.87%,85.85%,85.85%,259.9,1232.194,1197.077,1083.354,29.653,64.771,178.493,178.493,"$3,929,078","$8,582,151","$23,650,352","$23,650,351.80"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3068548,1/10/2016,2016,Q1-2016,Jan,282.8,30138,29098,28181,26519,96.55%,93.51%,87.99%,87.99%,282.8,26.77,25.927,24.397,0.957,1.8,3.329,3.329,"$126,745","$238,476","$441,159","$441,158.65"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3068548,1/8/2016,2016,Q1-2016,Jan,282.8,30138,29399,27929,25248,97.55%,92.67%,83.78%,83.78%,282.8,27.047,25.695,23.228,0.679,2.032,4.498,4.498,"$90,007","$269,195","$596,035","$596,034.62"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3068549,1/13/2016,2016,Q1-2016,Jan,210.8,22465,21656,21504,20322,96.40%,95.73%,90.46%,90.46%,210.8,19.923,19.784,18.696,0.744,0.883,1.972,1.972,"$98,584","$117,063","$261,239","$261,238.52"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3068550,1/12/2016,2016,Q1-2016,Jan,200.8,21399,20982,20489,20202,98.05%,95.75%,94.41%,94.41%,200.8,19.303,18.85,18.586,0.384,0.838,1.101,1.101,"$50,866","$110,972","$145,937","$145,937.39"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142334,10/26/2016,2016,Q4-2016,Oct,330.2,35189,33517,32512,31602,95.25%,92.39%,89.81%,89.81%,330.2,30.836,29.911,29.073,1.538,2.463,3.3,3.3,"$203,753","$326,326","$437,296","$437,295.60"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142334,10/25/2016,2016,Q4-2016,Oct,330.2,35189,34133,32904,32411,97.00%,93.51%,92.11%,92.11%,330.2,31.403,30.272,29.818,0.971,2.102,2.556,2.556,"$128,686","$278,476","$338,642","$338,642.01"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142335,10/25/2016,2016,Q4-2016,Oct,329.65,35130,33830,33475,32538,96.30%,95.29%,92.62%,92.62%,329.65,31.124,30.797,29.935,1.196,1.523,2.385,2.385,"$158,448","$201,750","$316,007","$316,007.30"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142335,10/24/2016,2016,Q4-2016,Oct,329.65,35130,34445,33997,32196,98.05%,96.78%,91.65%,91.65%,329.65,31.69,31.278,29.62,0.63,1.042,2.7,2.7,"$83,506","$138,092","$357,739","$357,739.38"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142336,11/30/2016,2016,Q4-2016,Nov,324.55,34587,34587,33013,30075,100.00%,95.45%,86.95%,86.95%,324.55,31.82,30.372,27.669,0,1.448,4.151,4.151,$0,"$191,834","$549,996","$549,996.46"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142336,11/29/2016,2016,Q4-2016,Nov,324.55,34587,34103,32653,32588,98.60%,94.41%,94.22%,94.22%,324.55,31.374,30.041,29.981,0.445,1.779,1.839,1.839,"$59,026","$235,703","$243,664","$243,663.69"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3142336,11/28/2016,2016,Q4-2016,Nov,324.55,34587,34276,32682,31080,99.10%,94.49%,89.86%,89.86%,324.55,31.533,30.067,28.594,0.286,1.753,3.226,3.226,"$37,945","$232,231","$427,442","$427,441.98"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160559,3/20/2017,2017,Q1-2017,Mar,325.65,34704,33177,31585,29784,95.60%,91.01%,85.82%,85.82%,325.65,30.523,29.058,27.401,1.405,2.87,4.526,4.526,"$186,139","$380,264","$599,723","$599,723.07"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160559,3/19/2017,2017,Q1-2017,Mar,325.65,34704,33437,33003,30395,96.35%,95.10%,87.58%,87.58%,325.65,30.762,30.362,27.964,1.165,1.565,3.964,3.964,"$154,410","$207,399","$525,217","$525,217.32"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160560,4/15/2017,2017,Q2-2017,Apr,308.35,32860,32860,32433,31103,100.00%,98.70%,94.65%,94.65%,308.35,30.232,29.839,28.615,0,0.393,1.616,1.616,$0,"$52,074","$214,172","$214,171.81"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160560,4/14/2017,2017,Q2-2017,Apr,308.35,32860,31332,31285,28970,95.35%,95.21%,88.16%,88.16%,308.35,28.826,28.783,26.653,1.406,1.449,3.579,3.579,"$186,264","$191,993","$474,206","$474,206.32"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160560,4/13/2017,2017,Q2-2017,Apr,308.35,32860,32811,31827,29599,99.85%,96.85%,90.07%,90.07%,308.35,30.186,29.281,27.231,0.045,0.951,3.001,3.001,"$6,009","$125,999","$397,577","$397,576.57"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160561,4/13/2017,2017,Q2-2017,Apr,314.1,33473,32218,31493,30107,96.25%,94.08%,89.94%,89.94%,314.1,29.64,28.974,27.699,1.155,1.822,3.097,3.097,"$153,014","$241,380","$410,296","$410,295.85"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160561,4/12/2017,2017,Q2-2017,Apr,314.1,33473,33105,31748,31144,98.90%,94.85%,93.04%,93.04%,314.1,30.457,29.208,28.653,0.339,1.587,2.142,2.142,"$44,884","$210,339","$283,870","$283,870.19"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3160561,4/10/2017,2017,Q2-2017,Apr,314.1,33473,32854,31523,29285,98.15%,94.17%,87.49%,87.49%,314.1,30.226,29.001,26.942,0.57,1.794,3.853,3.853,"$75,487","$237,685","$510,516","$510,516.36"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185338,7/11/2017,2017,Q3-2017,Jul,330.4,35210,33591,32415,30470,95.40%,92.06%,86.54%,86.54%,330.4,30.903,29.822,28.032,1.49,2.572,4.361,4.361,"$197,438","$340,752","$577,834","$577,834.48"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185338,7/10/2017,2017,Q3-2017,Jul,330.4,35210,34277,33883,33781,97.35%,96.23%,95.94%,95.94%,330.4,31.535,31.172,31.079,0.858,1.221,1.315,1.315,"$113,741","$161,793","$174,184","$174,183.81"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185338,7/9/2017,2017,Q3-2017,Jul,330.4,35210,34260,33454,32986,97.30%,95.01%,93.68%,93.68%,330.4,31.519,30.778,30.347,0.875,1.615,2.046,2.046,"$115,887","$214,029","$271,122","$271,122.44"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185339,7/12/2017,2017,Q3-2017,Jul,326.4,34784,34071,33611,32166,97.95%,96.63%,92.47%,92.47%,326.4,31.345,30.922,29.592,0.656,1.079,2.409,2.409,"$86,923","$142,992","$319,171","$319,170.53"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185339,7/11/2017,2017,Q3-2017,Jul,326.4,34784,34140,33372,32004,98.15%,95.94%,92.01%,92.01%,326.4,31.409,30.703,29.444,0.592,1.299,2.558,2.558,"$78,443","$172,082","$338,873","$338,873.15"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185340,7/23/2017,2017,Q3-2017,Jul,322.85,34406,32685,32636,31559,95.00%,94.86%,91.73%,91.73%,322.85,30.071,30.025,29.035,1.583,1.628,2.619,2.619,"$209,702","$215,679","$346,965","$346,965.04"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3185340,7/22/2017,2017,Q3-2017,Jul,322.85,34406,33993,32582,30041,98.80%,94.70%,87.31%,87.31%,322.85,31.273,29.976,27.637,0.38,1.678,4.016,4.016,"$50,329","$222,293","$532,090","$532,089.74"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3188800,6/28/2017,2017,Q2-2017,Jun,328.25,34981,34596,32970,30563,98.90%,94.25%,87.37%,87.37%,328.25,31.829,30.333,28.118,0.354,1.85,4.064,4.064,"$46,906","$245,119","$538,512","$538,511.56"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3188800,6/27/2017,2017,Q2-2017,Jun,328.25,34981,33529,32859,30986,95.85%,93.93%,88.58%,88.58%,328.25,30.847,30.23,28.507,1.336,1.953,3.676,3.676,"$176,964","$258,709","$487,022","$487,021.67"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190861,8/17/2017,2017,Q3-2017,Aug,329.45,35109,34547,33062,31938,98.40%,94.17%,90.97%,90.97%,329.45,31.783,30.417,29.383,0.517,1.883,2.918,2.918,"$68,477","$249,563","$386,590","$386,590.46"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190861,8/15/2017,2017,Q3-2017,Aug,329.45,35109,34179,33187,31594,97.35%,94.53%,89.99%,89.99%,329.45,31.444,30.532,29.067,0.856,1.768,3.233,3.233,"$113,414","$234,239","$428,425","$428,425.35"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190865,9/4/2017,2017,Q3-2017,Sep,330.7,35242,33727,33356,32655,95.70%,94.65%,92.66%,92.66%,330.7,31.029,30.687,30.043,1.394,1.735,2.38,2.38,"$184,729","$229,953","$315,341","$315,340.79"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190865,9/3/2017,2017,Q3-2017,Sep,330.7,35242,33674,33186,31858,95.55%,94.16%,90.40%,90.40%,330.7,30.98,30.531,29.31,1.443,1.892,3.113,3.113,"$191,173","$250,693","$412,507","$412,506.66"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190867,9/5/2017,2017,Q3-2017,Sep,327.75,34928,34648,34441,31926,99.20%,98.60%,91.41%,91.41%,327.75,31.877,31.685,29.372,0.257,0.448,2.761,2.761,"$34,062","$59,403","$365,879","$365,879.23"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190867,9/4/2017,2017,Q3-2017,Sep,327.75,34928,34264,33596,32353,98.10%,96.19%,92.63%,92.63%,327.75,31.523,30.908,29.765,0.611,1.225,2.369,2.369,"$80,896","$162,344","$313,872","$313,872.27"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190868,9/10/2017,2017,Q3-2017,Sep,332.4,35423,35175,34085,32960,99.30%,96.22%,93.05%,93.05%,332.4,32.361,31.358,30.323,0.228,1.231,2.266,2.266,"$30,227","$163,151","$300,265","$300,264.69"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190868,9/9/2017,2017,Q3-2017,Sep,332.4,35423,35229,34401,32956,99.45%,97.11%,93.03%,93.03%,332.4,32.41,31.649,30.319,0.179,0.941,2.27,2.27,"$23,750","$124,667","$300,792","$300,791.57"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190869,9/8/2017,2017,Q3-2017,Sep,331.55,35333,34237,32543,30916,96.90%,92.10%,87.50%,87.50%,331.55,31.498,29.939,28.442,1.008,2.567,4.064,4.064,"$133,519","$340,110","$538,457","$538,457.49"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3190869,9/5/2017,2017,Q3-2017,Sep,331.55,35333,34626,33432,31727,98.00%,94.62%,89.79%,89.79%,331.55,31.856,30.757,29.188,0.65,1.749,3.318,3.318,"$86,141","$231,763","$439,604","$439,603.71"
1022,Hillsboro Fill-Finish,21955,Rituxan ,"$132,500",Rituxan v1.2 500mg HTO,0.00092,3197055,9/11/2017,2017,Q3-2017,Sep,329.4,35104,33735,33684,33078,96.10%,95.96%,94.23%,94.23%,329.4,31.036,30.989,30.431,1.26,1.306,1.864,1.864,"$166,886","$173,055","$246,964","$246,964.17"
1022,Hillsboro Fill-Finish,27613,Cathflo ,"$165,000",Cathflo 2mg HTO,0.00463,3089080,4/21/2016,2016,Q2-2016,Apr,168.65,183315,174699,170507,164027,95.30%,93.01%,89.48%,89.48%,168.65,808.858,789.446,759.447,39.891,59.304,89.303,89.303,"$6,582,052","$9,785,131","$14,734,955","$14,734,954.76"
1022,Hillsboro Fill-Finish,27613,Cathflo ,"$165,000",Cathflo 2mg HTO,0.00463,3089080,4/12/2016,2016,Q2-2016,Apr,168.65,183315,179466,178209,163596,97.90%,97.21%,89.24%,89.24%,168.65,830.926,825.109,757.45,17.824,23.64,91.299,91.299,"$2,940,917","$3,900,636","$15,064,364","$15,064,364.06"
1022,Hillsboro Fill-Finish,27613,Cathflo ,"$165,000",Cathflo 2mg HTO,0.00463,3180868,4/27/2017,2017,Q2-2017,Apr,174.2,189348,189253,187361,186424,99.95%,98.95%,98.46%,98.46%,174.2,876.242,867.48,863.142,0.438,9.201,13.538,13.538,"$72,326","$1,518,126","$2,233,796","$2,233,796.32"
1022,Hillsboro Fill-Finish,27613,Cathflo ,"$165,000",Cathflo 2mg HTO,0.00463,3180868,4/26/2017,2017,Q2-2017,Apr,174.2,189348,188496,183406,168184,99.55%,96.86%,88.82%,88.82%,174.2,872.735,849.172,778.69,3.945,27.509,97.99,97.99,"$650,935","$4,538,971","$16,168,375","$16,168,375.24"
